id;title;year;abstract
US-8319995-B2;Information processing apparatus selecting operation candidate for electronic file to be operated by user ;2007;An information storing unit stores file information on an electronic file on which a user's operation is to be performed. An operation-candidate storing unit stores content information on contents of the operation. A selection-probability storing unit stores a probability value of selecting the operation. A similarity storing unit stores a similarity value of the operation between different users. A probability calculating unit calculates a function-selection-probability value for selecting an operation candidate for the electronic file, by using the file information, the content information, the probability value, and the similarity value.
US-8200600-B2;Electronic system condition monitoring and prognostics ;2007;A system for monitoring and predicting the condition of an electronic system comprises a component model, an inference engine based on the component model, and an action selection component that selects an action based on an output of the inference engine.
US-8792963-B2;Methods of determining tissue distances using both kinematic robotic tool position information and image-derived position information ;2007;In one embodiment of the invention, a method is disclosed to locate a robotic instrument in the field of view of a camera. The method includes capturing sequential images in a field of view of a camera. The sequential images are correlated between successive views. The method further includes receiving a kinematic datum to provide an approximate location of the robotic instrument and then analyzing the sequential images in response to the approximate location of the robotic instrument. An additional method for robotic systems is disclosed. Further disclosed is a method for indicating tool entrance into the field of view of a camera.
US-8482146-B2;Efficient systems and methods for construction and operation of accelerating machines ;2007;In embodiments of the present invention improved capabilities are described for the efficiency with which fluid energy is converted into another form of energy, such as electrical energy, where an array of fluid energy conversion modules is contained in a scalable modular networked superstructure. In certain preferred embodiments, a plurality of turbines, such as for instance wind turbines, may be disposed in an array, where the plurality of arrays may be disposed in a suitable arrangement in proximity to each other and provided with geometry suitable for tight packing in an array with other parameters optimized to extract energy from the fluid flow. In addition, the turbines may be a more effective adaptation of a turbine, or an array of turbines, to varying conditions, including fluid conditions that may differ among different turbines in an array, or among different turbines in a set of arrays.
US-8160986-B2;Method and system for identifying information related to a good utilizing conditional probabilities of correct recognition ;2007;"A method and a system identify information placed on a good to be processed, and the way of processing the good depends on this information. With regard to the method, the following steps are performed reading the information by an identifier and speaking the information as a voice message into an information retrieval system; delivering the voice message to a plurality of voice recognition systems; analyzing the voice message in each of the plurality of voice recognition systems and identifying a preliminary result; evaluating the preliminary results utilizing conditional probabilities of correct recognition in order to identify the most probable result among the preliminary results best matching the initial information; and assigning the most probable result to the respective good. The system provides a reliable, high-speed multi speech recognition even in high ambient noise environments without the cost and complexity of introducing an OCR."
US-8849258-B2;Redemption system for mobile device ;2007;A redemption system for a mobile device includes a database module for determining a target customer. A streaming module is connected to the database module for serving content to the target customer. A priority module is connected to the streaming module for implementing a content delivery schedule. The streaming module serves first content data to the target customer. If the target customer affirmatively responds to the first content data, the priority module causes the system to send a redemption mechanism embedded in second content data to the target customer. The redemption mechanism enables the target customer to engage in a redemption activity using the mobile device.
US-8972401-B2;Search spam analysis and detection ;2007;Defeating click-through cloaking includes retrieving a search results page to set a browser variable, inserting a link to a page into the search results page and clicking through to the page using the inserted link. Investigating cloaking includes providing script associated with a suspected spam URL, modifying the script to de-obfuscate the script and executing the modified script to reveal cloaking logic associated with the script.
US-8156056-B2;Method and system of classifying, ranking and relating information based on weights of network links ;2007;What is disclosed is an automatic method of classification, qualification and relation of information that is based on a network built starting from the semantic, numeric, conceptual, etc. relationships between elements of different sets that are structurally alike. Through the topological properties of the network, we generate a vector of relations for each element that allows us to analyze the similarity among them, improve and facilitate the clustering processes, carry out personalized dynamic ranking, analyze conduct patterns as well as maintain the auto evolving dynamic of the network through the interaction and feedback of its elements, among other characteristics.
US-8155620-B2;Method and apparatus for accounting in a mobile data packet network ;2007;In a converged communication network, IP data packet services are provided by a core network to access terminals via radio access nodes (RAN). By positioning accounting report triggering closer to the usage, accuracy and comprehensive of accounting is achieved, which can also reduce overhead burdens on the core network. Additional responsibility is given to an access gateway (AGW) between an enhanced base station (eBS) of the RAN and the core network that can reduce the volume and increase the accuracy of accounting message traffic to an authentication, authorization and accounting (AAA) server of the core network. The AGW informs the eBS of accounting rules to be used in making air link records that are merged and formatted in accordance with an accounting protocol for sending to the AAA server, to address duration and volume based accounting needs, postpaid and prepaid accounting types, and user, service and flow based accounting categories.
US-8063929-B2;Managing scene transitions for video communication ;2007;"Video communication systems and methods for operating the same are provided. The system has a computer cooperating with at least one image capture device which acquires video images of a local environment having an individual therein, an audio system, an image processor and a communication controller to acquire video images based upon the acquired video images and to cause output video images to a remote individual during the communication event; said computer further providing a contextual interface including an intra-scene analysis algorithm for identifying potential intra-scene transitions during the communication event and a scene capture management algorithm for determining intra-scene adjustments in video capture settings when an intra-scene transition is detected; and the contextual interface further including a transition test with an inter-scene analysis algorithm, for identifying potential inter-scene transitions in the activities of the individuals, and a transition process structure for determining inter-scene adjustments in video capture settings."
US-8112407-B2;Selecting a second content based on a user's reaction to a first content ;2007;"Embodiments include a device, a system, a computer program product, and a method. A system embodiment includes: a display surface operable to display electronic content in a manner perceivable by a person; a sensor apparatus operable to acquire data indicative of a response by the person to a first electronic content displayed on the surface; an analytic circuit operable determine an indication of an expression by the person corresponding with the displayed first electronic content—the determination based on the data indicative of a response; a characterization circuit operable to determine an attribute of the displayed first electronic content; a query circuit operable to cause a search for a second electronic content corresponding to the indication of expression and to the attribute of the first electronic content; and a chooser circuit operable to select the second electronic content from a result of the search."
US-8589448-B2;Method and device for displaying and browsing a multi-faceted data set ;2007;This invention aims to provide a method and apparatus for displaying and/or browsing a multi-faceted data set containing hierarchical subject labels. In the present invention, subject labels can be located into a3D space. Complex information, such as, the relationship between subject labels and weights of respective subject labels can be presented by displaying the3D space. In this way, the screen size can be reduced and the user experience is improved.
US-9846744-B2;Media discovery and playlist generation ;2007;A computer implemented method and system that generates a video playlist having recommended videos based on a user query object is disclosed. A user query object is used to search for a number of web pages. Summaries are generated for the returned web page search results. Valuable terms and phrases from those summaries may be extracted and used to search video storage sites based on the original user query. Playable videos returned from the video storage sites may be compared to the user query or to the extracted terms and phrases in order to rank the videos, and the most relevant videos may be returned. Those videos may be displayed to the user as a playlist in an Internet browser having an embedded video player.
US-8341147-B2;Blending mobile search results ;2007;Methods, systems, and apparatus, including computer program products, for blending mobile search results. A method includes receiving a search query and multiple search results. The search results each satisfy the search query and have a respective search result quality score. The search results include generic and mobile search results. The generic and mobile search results each identify a generic and mobile resource, respectively. The search result quality scores include mobile and generic search result quality scores for the mobile and generic search results, respectively. The mobile search result quality scores and the generic search result quality scores were generated according to different scoring formulas. Based on one or more terms in the search query, the search query is classified as a mobile query. As a consequence, one or more search result quality scores are modified to improve the sorting of search results that include both mobile and generic search results.
US-8104283-B2;Steam temperature control in a boiler system using reheater variables ;2007;A technique of controlling a boiler system such as that used in a power generation plant includes using manipulated variables associated with or control inputs to a reheater section of the boiler system to control the operation of the furnace, and in particular to control the fuel/air mixture provided to the furnace or the fuel to feedwater ratio used in the furnace or boiler. In the case of a once-through boiler type of boiler system, using the burner tilt position, damper position or reheater spray amount to control the fuel/air mixture or the fuel to feedwater flow ratio of the system provides better unit operational efficiency.
US-8972221-B2;Estimating solar irradiance components from plane of array irradiance and global horizontal irradiance ;2007;"A computer implemented method of estimating at least one solar irradiance component, the method comprising: obtaining a sensor measurement from an instrument to provide a measured global horizontal irradiance (GHImeasured), wherein the measured global horizontal irradiance (GHImeasured) consists of at least an estimated diffuse horizontal irradiance (DHIestimated) and an estimated direct normal irradiance (DNIestimated); providing at least one modeled component, wherein at least one of the modeled components is a modeled global horizontal irradiance based on an atmospheric model (GHImodel); calculating an irradiance estimate modifier (IMOD) in a computing device according to the measured global horizontal irradiance (GHImeasured) and the modeled global horizontal irradiance (GHImodel); and providing at least one estimated solar irradiance component by a computing device according to the irradiance estimate modifier (IMOD) and at least one modeled component."
US-9501772-B2;Systems, methods and apparatuses for secure digital transactions ;2007;A method for authorizing recurring transaction according to one embodiment includes receiving a defined payment amount associated with a user or entity. Additionally, the method includes receiving a first code associated with a first predetermined currency value, where the first code is also associated with the user or entity. Furthermore, the method includes verifying an availability of funds to pay the defined payment amount and authorizing payment of the defined payment amount if funds are available to pay the defined payment amount. Further still, the method includes generating a new code associated with a new predetermined currency value, and sending the new code to a sender of the defined payment amount.
US-8667117-B2;Search ranger system and double-funnel model for search spam analyses and browser protection ;2007;"An exemplary method for protecting web browsers from spam includes providing a multi-layer model that includes a doorway layer, a redirection domain layer, an aggregator layer, a syndicator layer and an advertiser layer; identifying domains as being associated with at least one of the layers; and, based at least in part on the identifying, taking one or more corrective actions to protect web browsers from search spam. An exemplary method for identifying a bottleneck layer in a multi-layer spam model includes providing a multi-layer spam model, collecting spam advertisements, associating a block of IP addresses with the collected spam advertisements and identifying a bottleneck layer based on the block of IP addresses. Other methods, systems, etc., are also disclosed."
ES-2700077-T3;Automated data alignment based on indirect device relationships ;2007;"A method of automatically aligning data measured by a number, n, of monitoring devices (128, 130) in an energy monitoring system (102; 120), the monitoring devices (128, 130) are connected to a network electrical, the method comprises: receiving from each of said monitoring devices the respective signal data representing at least the frequency variations associated with a voltage signal measured by the respective monitoring devices, said monitoring devices include a device for reference monitoring and a second monitoring device, each of the monitoring devices includes a cycle counter that stores a cycle count of the voltage signal measured by the respective monitoring device, wherein the cycle count is iterated sequentially with each positive or negative, respectively, voltage signal crossed by zero; correlating said signal data from said reference monitoring device with said signal data from said second monitoring device to determine a reference cycle count, Mi, associated with said reference monitoring device corresponding to a maximum correlation coefficient and a second cycle count, Mj, associated with said second monitoring device corresponding to said maximum correlation coefficient; automatically calculating a direct cycle count offset, Mij, as a difference between said reference cycle count, Mi, and said second cycle count, Mj, Mij is calculated as Mi - Mj, and storing said cycle count offset direct in a direct cycle count compensation matrix; automatically calculating at least one indirect cycle count offset, corresponding to the direct cycle count offset Mij, based on at least Mk and at least one of 2 to n-1 direct cycle count offsets by calculating the difference between the respective 2 to n-1 direct cycle count offsets to indirectly derive a cycle count offset for the reference monitoring device and the second monitoring device, Mk being a cycle count associated with a monitoring device of said n monitoring devices other than said reference monitoring device and other than said second monitoring device, where an indirect offset of cycle count Mij is calculated from 2 30 direct cycle count offsets as a function of Mk according to Mij = Mik - Mjk, where k ≠ i ≠ jy 1 <= ksn; responds to said direct cycle count offset that differs from said at least one indirect cycle count offset, producing a modified direct cycle count offset equal to said at least one indirect cycle count offset; and communicating said modified direct cycle count compensation to said reference monitoring device or said second monitoring device to cause said reference monitoring device or said second monitoring device to set the cycle counter on said reference monitoring device. or in said second monitoring device by a value corresponding to said offset of the modified direct cycle count."
US-8792922-B2;Uplink scheduling for fairness in channel estimation performance ;2007;Systems and methodologies are described that facilitate mitigation of interference through uplink scheduling in a wireless communication environment. Access points can assign multiple terminals to a single tile or segment of shared resource (e.g., a time frequency region) to maximize the number of terminals supported. However, combinations of certain types of terminals can cause a significant increase in interference. In particular, allocating multiple terminals having a relatively high velocity (e.g., terminals located in moving vehicles) to a single tile can cause an unacceptable increase in interference. To mitigate interference, high velocity terminals can be identified. Once identified, terminals can be allocated to the available tiles based at least in part upon avoiding combinations that result in a significant increase in interference.
US-7797189-B2;System and method of forecasting print job related demand ;2007;A print demand forecasting system is provided for use with a print production system in which print demand data is collected for each print job processed during a selected time interval. The print demand data is processed with a computer implemented service manager to obtain a first demand series with two or more demand components and a second demand series with one demand component. Each one of the two or more demand components is less than a selected variability level and the one demand component is greater than the selected variability level. The computer implemented service manager is adapted to (1) generate a first demand related forecast with a combination of the two or more demand components, and (2) generate a second demand related forecast with the one demand component if convergent forecasting results are obtainable for the second demand series.
DE-102007012604-B4;Method for regulating injection of an injector of a direct injection internal combustion engine and direct injection internal combustion engine ;2007;A method for controlling an injection of an injector (17) of a direct-injection internal combustion engine (10), wherein: - the control is based on at least one, at least partial cylinder pressure curve stored in relation to a crankshaft position, - the control has an at least partial injection course in at least one Cylinder (11), - upon completion of combustion of a first cycle and before commencement of injection of a subsequent cycle, a mathematical model description based on the stored cylinder pressure curve is formed, - the model description is used to form an injection profile for the subsequent cycle.
US-8711221-B2;Visually tracking an object in real world using 2D appearance and multicue depth estimations ;2007;Estimating the dynamic states of a real-world object over time using a camera, two dimensional (2D) image information and a combination of different measurements of the distance between the object and the camera. The 2D image information is used to track a 2D position of the object as well as its 2D size of the appearance and change in the 2D size of the appearance of the object. In addition, the distance between the object and the camera is obtained from one or more direct depth measurements. The 2D position, the 2D size, and the depth of the object are coupled to obtain an improved estimation of three dimensional (3D) position and 3D velocity of the object. The object tracking apparatus uses the improved estimation to track real-world objects. The object tracking apparatus may be used on a moving platform such as a robot or a car with mounted cameras for a dynamic visual scene analysis.
US-9509844-B2;System and method for indexing automated telephone systems ;2007;A telephone subnet crawler is used to access automated telephone response systems and index the information, contents and structure contained therein. A database of the information, contents and structure of a plurality of automated telephone response systems is created by the telephone subnet crawler. A user interface provides callers with direct access to the information, contents and structure of the automated telephone response systems contained in the database. Where an automated telephone response system requires user input, the user interface calls the automated telephone response system and navigates to the node requiring user input, provides the user input and displays the results to the user. Where an automated telephone response system connects to an operator, the user interface calls the automated telephone response system, navigates to the node for an operator, and when an operator is detected, calls the user at a user provided callback number.
US-8821703-B2;System and method for automated bioparticle recognition ;2007;The invention relates to a method for identifying the source of shed bioparticles and an apparatus that implements the method. The method involves collecting a sample of bioparticles from the environment, selecting from that sample the bioparticles most effective in identifying their source, and gathering data from those bioparticles to form bioparticle signatures. The bioparticle signatures are then processed into a multi-dimensional vector which is then compared to the multi-dimensional vector derived from a standard using a pattern recognition strategy that identifies the source. The apparatus has a particle collection device to collect the sample, a transfer device that selects information-rich bioparticles and a detector that restricts the movement of the information-rich bioparticles. The restricted movement is then translated into a bioparticle signature.
US-8667154-B1;Authentication of unknown parties in secure computer communications ;2007;Authentication of an unknown party in a secure computer communication may be performed even without consulting a public whitelist of trusted parties. A digital certificate from an unknown party not authenticated by a trusted certificate authority may be locally processed to determine if the digital certificate is a trusted, non-trusted, or unknown digital certificate. For example, a model may be created by training a support vector machine to classify a digital certificate. The model may be provided to a computer involved in secure computer communication. The computer may receive an incoming digital certificate, extract fields from the incoming digital certificate, and take a hash of the extracted fields perform input data that may be employed by the model to determine if the incoming digital certificate is a trusted, non-trusted, or unknown digital certificate.
US-8538744-B2;Computer system for automatically answering natural language questions ;2007;A computer system is provided for automatically answering natural language questions. The system has an input to receive natural language questions and a data store to record linked pairs of questions and corresponding answers. A matcher is configured to compare a received natural language question with the linked question and answer pairs, and an output transfers the received natural language question to a researcher if no matches are found. The system links pairs of questions and corresponding answers into groups, to enable the generation of a prototypical answer for each group of pairs of questions and answers.
US-8069021-B2;Distributed simulation and synchronization ;2007;System(s) and method(s) facilitate a distributed simulation of an industrial control system. A model of the industrial control system is generated and computing resources are scheduled for simulating portions of a simulation according to the model. Computing resources are scheduled to mitigate computational bottlenecks in the simulation and synchronize portions of the simulation deployed in disparate computing resources. Sub-processes of a control process can be simulated in dedicated computing resources as a part of a distributed simulation of the control process. Execution time of one or more portions of a distributed simulation can be increased or slowed down to synchronize said portions.
US-8165663-B2;Vasculature and lymphatic system imaging and ablation ;2007;In an embodiment, an untethered device includes one or more first energy sources configured to provide energy to elicit one or more image responses associated with one or more blood vessels or lymph vessels. The device includes one or more sensors configured to capture the one or more image responses. Control circuitry is provided and coupled to the sensors for at least partially identifying one or more targets at least partially based on the captured one or more image responses. One or more inserts are provided, which are configured to be disposed in the one or more blood vessels or lymph vessels, and slow or trap the blood vessels or lymph vessels therein. One or more second energy sources are provided for ablating the one or more targets when they are slowed or trapped by the one or more inserts.
US-10395309-B2;Detection of activity patterns ;2007;"A monitoring system (1) comprises an interface (2) for receiving source alerts from at least one detection engine, a database (7) of historical events; and a classifier (3) for classifying received source alerts by linking a source alert with an historical event or a current source alert to provide a link, and providing said link as an output alert. The classifier comprises match methods (9) for processing source alerts and generating a score for extent of matching of a source alert with an historical event or current source alert, a voting engine (4) for weighting scores from the match methods (9), and a linking function (6) for determining that there is a link if a combination of the weighted outputs of a plurality of match methods exceeds a threshold. At least some match methods (9) are each associated with a specific field of a source alert such as a numerical value field or a name field of a source alert. A feedback function (6) notifies a case management system (5) of links, and the voting engine (4) receives from the case management system (5) feedback (11) of success of each match method (9), and adjusts match method weights (12) accordingly."
US-8687793-B2;System and method for automatic selection of interfaces ;2007;The automatic selection of interfaces can result in the optimization of interaction between entities. Such selection of interfaces can be applied specifically in the context of interactive voice response systems, and can allow the interface presented to a caller to be optimized based on factors including the caller's usage of the system.
US-7668613-B2;MES appliance integrated with control modules ;2007;Activities within various environments (e.g., industrial control environment) can be automated through a number of interchangeable modules configured to perform an action or series of actions. Each interchangeable module can be dedicated to a specific function or task (e.g., quality control, performance) and can take into consideration various business aspects. A sequence in which the actions should be performed can be assigned and the appropriate module automatically initiated based on the sequence. A user can manually select a module in order to have a particular function automatically implemented, such as inserting a quality control module into a rack so that functions relating to quality control are automatically implemented. When a different task is desired, the quality control module can be removed and replaced with a different module.
US-7996341-B1;Methods and systems for searching for color themes, suggesting color theme tags, and estimating tag descriptiveness ;2007;Embodiments of the present disclosure assess how well a tag describes a color theme by estimating a descriptiveness value for the tag for the color theme. Some embodiments determine descriptiveness values for a tag based on weighted color attributes determined from the tag's existing use in a color theme collection. Descriptiveness values are used generally in color theme searching and to suggest tags for a color theme, among other things.
US-8401825-B2;Methods and systems for data processing and their applications ;2007;A method (400) of processing signal outputs of a plurality of topologically distinct sensors in response to stimuli is described. The method comprises obtaining (402) a plurality of temporal sensor outputs in parallel. Thereafter, features are extracted (406), the features having dynamic behavior pattern. The extraction is performed in a topology consistent way by arithmetic processing in parallel of neighboring temporal sensor outputs. Furthermore, a quality of the extracted features is being determined.
DE-102008031146-B4;Device for navigating a catheter through a closure region of a vessel ;2007;Medical examination and treatment device (14), comprising • a catheter (20) that can be inserted into a body vessel with an occlusion region (4), • an angiographic imaging system (22) for real-time monitoring of the catheter advance through the occlusion region (4), • an electronic planning unit ( 38) for planning the catheter advance, which is configured in such a way that it determines a three-dimensional path (12) through the closure region (4) on the basis of a set of sectional images recorded in advance as part of a preliminary examination or a 3D representation of the closure region (4), wherein the path (12) is selected in such a way that the catheter tip (21) can be advanced along the path (12) with as little mechanical resistance as possible, • an image registration and overlay unit (30) which is configured to include the path coordinates comprehensive data set with the angiographic real-time images registered and overlaid, a display unit (36) with a display (34) on which the angiographic real-time images with the superimposed path (12) as well as one from the sectional images or ...
US-8661249-B2;Health keyset management ;2007;Systems and methodologies that facilitate delegation of keyset management to a platform presenting a centralized health-related data repository are provided. Effectively, a central keyset manager is provided that generates, manages and distributes key material to client applications and servers deploying the platform. Thus, communications with the platform storing sensitive health-related data can be secured without incurring the costs associated with implementing and enforcing policies associated with key generation and expiration among a plurality of servers and client applications. Additionally, the innovation can scale keyset management to meet short term demand needs.
US-8150886-B2;Multiple database entity model generation using entity models ;2007;The claimed subject matter provides a system and/or method that generates or creates database entity models using entity models. The system can include devices and components that receive database vendor specific store schema descriptions. The vendor specific store schema descriptions can be employed in conjunction with mapping files that characterize a instance of a database to generate a common object model that can be used to provide a common interface comprehensible across multiple vendor or database types.
ES-2340117-B2;GRADIENT MEASUREMENT SYSTEM OF MAGNETIC FIELD. ;2007;"Field Gradient Measurement System magnetic. Device for measuring gradients of magnetic field, consisting of three mechanical gradiometers, G1, G2 and G3, tongue-shaped, arranged coplanarly and radially around the same point. Gradiometers micro-electro-mechanics (MEMS) in tongue shape can produce erroneous gradient measurements due to various circumstances: flexions or torsions of the tongue of thermal or magnetostrictive origin; orientation of the tongue under the action of an intense magnetic field. These problems are usually avoided using other structures, bridges in instead of tongues, which leads to a decrease in sensitivity. The spatial distribution of the gradiometers in the system allows to obtain a joint measure correctly of the magnetic field gradient, even when the measurements provided for each gradiometer, independently, they are wrong."
US-8452821-B2;Efficient updates for distributed file systems ;2007;A directory services implementation is provided to associate distributed file system (DFS) links with individual directory objects, and metadata to attributes thereof, to allow leveraging directory services features for DFS for a given namespace. For example, updating directory objects with modified metadata related to DFS links requires only that the directory object related to the link be updated rather than an entire directory object related to the corresponding namespace. Moreover, directory services functionalities such as querying can be utilized with DFS to provide efficient location of updated records. In this regard, efficient replication of DFS throughout a network is facilitated.
US-8762404-B2;Information search system, method, and program, and information search service providing method ;2007;A dialogical information search system is realized by comprehensively utilizing different kinds of ontologies: a library classification system and a Wikipedia category.A new information search infrastructure is thus realized by comprehensively utilizing the different ontologies of library classification system and Wikipedia category. By virtue of this, a new information search paradigm can be promoted to the world: an in-depth search is realized by utilizing a library with the Web as a clue. This, as a result, contributes to improving literacy of the whole society, and conduces to rediscovering the significance of existence of libraries and further to realizing electronic libraries.
US-7672953-B2;Publishing work activity information key tags associated with shared databases in social networks ;2007;Communications, such as emails or other information, in a work setting can be retained in a shared database that operates similar to an Internet social network. As work activities are performed, the content of the work activities can be associated with one or more shared databases based on the individual performing the activities, a common topic or theme associated with the activity and/or a manual entry. As various individuals review information contained in the shared database, notifications relating to who reviewed the content and a time of review can be sent to a contributor of the content to provide for accountability issues.
US-10671600-B1;Communications-enabled dynamic social network routing utilizing presence ;2007;The present invention is directed to architectures for receiving, from requestors, requests for information, identifying appropriate responders, unknown to the requestors, to provide the requested information, and effecting interactions between the requestors and responders.
US-8112421-B2;Query selection for effectively learning ranking functions ;2007;A learning system for a search ranking function model may include a computer program that iteratively refines the model using new queries and associated documents from an unlabeled training set. The unlabeled training set may include a set of queries for which the associated documents have not been labeled as “relevant” or otherwise labeled. The new queries may be selected based on a similarity to and an accuracy of each neighbor from a labeled training set, such as a labeled validation set. Upon selection, the documents associated with the new queries may be labeled. The new queries and their associated documents may be accumulated into a labeled training set, such as a labeled training set, and a refined model may be learned based on the augmented labeled training set. The model may be iteratively refined until it is determined that the model is adequate.
US-9353418-B2;Genetic alterations in isocitrate dehydrogenase and other genes in malignant glioma ;2008;We found mutations of the R132 residue of isocitrate dehydrogenase 1 (IDH1) in the majority of grade II and III astrocytomas and oligodendrogliomas as well as in glioblastomas that develop from these lower grade lesions. Those tumors without mutations in IDH1 often had mutations at the analogous R172 residue of the closely related IDH2 gene. These findings have important implications for the pathogenesis and diagnosis of malignant gliomas.
US-9706378-B2;System, apparatus and method to enable mobile stations to identify calls based on predetermined values set in a call header ;2008;A mobile device/UE identifies calls to or callbacks from a Public Safety Access Point (PSAP) to provide priority handling. When the UE does not detect that the call being made is an emergency call, then the network facilitates identification during call establishment of the emergency nature. The network identifies the call as emergency call in a SIP response by setting the Priority header to a distinctive value (e.g., “emergency-call”) or the “P-Asserted-Identity” to a distinctive value (e.g., “urn:services:sos”). When the PSAP chooses to call back the mobile/UE, the mobile/UE can terminate any ongoing calls and accept this call from the PSAP and can disable other supplementary services (e.g., call waiting, three-way calling, etc.) during the call. A P-Asserted-Identity of the incoming call is set to a distinctive location associated with the PSAP (e.g., “urn:services:sos”). Alternatively, the incoming call has a Priority header set to a distinctive value (e.g., “emergency”, “emergency-callback”).
US-9195949-B2;Data analysis and predictive systems and related methodologies ;2008;A method, computer system, and computer memory medium optimizing a transductive model Mx suitable for use in data analysis and for determining a prognostic outcome specific to a particular subject are disclosed. The particular subject may be represented by an input vector, which includes a number of variable features in relation to a scenario of interest. Samples from a global dataset D also having the same features relating to the scenario and for which the outcome is known are determined. In an embodiment, a subset of the variable features within a neighborhood formed by the samples are ranked in order of importance to an outcome. The prognostic transductive model is then created based, at least in part, on the subset, the ranking, and the neighborhood. The subset and the neighborhood are then optimized until the accuracy of the transductive model is maximized.
US-8257173-B2;System and method for driving artificial intelligence (AI) characters having continuous reevaluation of current goals and navigation path ;2008;A method for driving an artificial intelligence (AI) character involving computing a navigational graph for a virtual environment and moving the AI character along a current path for an AI character from a current location to a current destination is disclosed. While moving the AI character along the current path the potential alternative destinations are continuously evaluated and a new destination or the current destination based upon a heuristic analysis of the alternative destinations and the current destination. The system also continuously determines whether the AI character can leave the current path.
ES-2469802-T3;Methods and uses involving genetic aberrations of NAV 3 and aberrant expression of multiple genes ;2008;"A method of demonstrating the malignant nature of a tumor or of a cellular subpopulation of a subject, the method comprising: i) determining a change in the number of copies of NAV3 in a biological sample of the subject; and ii) determining the overexpression of at least one gene or a gene product selected from IL23R, GnRHR, beta-catenin, in the biological sample or in another biological sample of the subject; iii) demonstrate the malignant nature of a tumor or a cell subpopulation of a subject, when both a change in the number of copies of NAV3 and the overexpression of at least one gene or a gene product selected from IL23R, GnRHR, beta- Catenin are present in the sample (s) of the subject."
US-8462980-B2;System and method for video detection of smoke and flame ;2008;A video recognition system detects the presence of fire based on video data provided by one or more video detectors. The video recognition system divides each individual frame of video data into a plurality of frame elements and calculates with respect to each frame element a structural feature that the algorithm uses to identify a core region of potential fire. The video recognition system defines a region surrounding the core region and calculates with respect to each frame element within the surrounding region a temporal feature. Based on the calculated temporal feature, the video recognition system associates a representative temporal value with the core region. Based on the structural and temporal features associated with the core region, video recognition system determines whether the video data indicates the presence of fire.
US-8205500-B2;Systems and methods for inspecting an object using ultrasound ;2008;An ultrasound inspection system is provided for inspecting an object. The inspection system includes an ultrasound probe configured to scan the object and acquire a plurality of ultrasound scan data. The inspection system further includes a processor coupled to the ultrasound probe and configured to apply a transfer function to the ultrasound scan data to compensate for distortion of a plurality of ultrasound signals through the object and thereby generate a plurality of compensated ultrasound scan data, and to process the compensated ultrasonic scan data to characterize a feature in the object.
US-8583524-B2;System and process for improving recommendations for use in providing personalized advertisements to retail customers ;2008;A method of improving user set recommendations for product advertising including receiving a request for user set recommendations from any of a set of retailers where such request is related to one or more products, receiving from a plurality of user sets from one or more automated user recommendation systems, wherein the plurality of user sets are generated using different user models and using ensemble learning to select one or more most relevant user sets from the plurality of user sets.
US-8238960-B2;Method and apparatus for multi-transmitter power control ;2008;A method (100) in a multi-transmitter mobile device (201) can include transmitting (102) a signal in a first mode causing an interrupting signal to a transmission in a second mode, receiving (104) commands to increase power in the second mode as a result of the interrupting signal, and circumventing (106) the commands to increase power in the second mode when transmitting the signal in the first mode interrupts the signal in the second mode. The method can circumvent commands to increase power by alternating (108) a power control bit up and down and masking a true bit coming from a base station to the multi-transmitter mobile device. In another alternative, the method can circumvent by storing (110) a power control setting prior to the interrupting signal with a stored value, waiting for a removal of the interrupting signal, and overwriting a calculated power control setting with the stored value.
