id;title;year;abstract
US-10482082-B2;Apparatus and method for processing query ;2014;An electronic device is provided. The electronic device includes a memory configured to store information associated with a user, and a query managing module that is functionally connected with the memory wherein the query managing module is configured to execute acquiring a query, determining at least one word associated with the user, from the query, obtaining a result of a first search executed, based on the at least one word, from a set of protected data associated with the user, changing at least a part of the query, based on the result of the first search, and providing a result of a second search executed, based on the changed query, from a set of public data.
US-11693964-B2;Cyber security using one or more models trained on a normal behavior ;2014;Disclosed herein is a method for detection of a cyber-threat to a computer system. The method is arranged to be performed by a processing apparatus. The method comprises receiving input data associated with a first entity associated with the computer system, deriving metrics from the input data, the metrics representative of characteristics of the received input data, analysing the metrics using one or more models, and determining, in accordance with the analysed metrics and a model of normal behavior of the first entity, a cyber-threat risk parameter indicative of a likelihood of a cyber-threat. A computer readable medium, a computer program and a threat detection system are also disclosed.
US-9984212-B2;Group-sparse nonnegative supervised canonical correlation analysis (GNCCA) ;2014;Methods, apparatus, application specific integrated circuits (ASIC)s and other embodiments associated with analyzing a cancerous prostate using group-sparse non-negative canonical correlation analysis (GNCCA) with a variable importance in the projections (VIP) score are described. One example apparatus includes a set of logics that acquires a set of features from a plurality of feature views of a region of tissue demonstrating cancerous pathology, produces a ranked set of discriminative features using GNCCA with the VIP score, optimizes computation of the GNCCA using a vector-block coordinate descent (BCD) approach, and provides a prostate cancer (CaP) grade or a biochemical recurrence (BcR) score based on the set of discriminative features. Embodiments of example apparatus may generate and display the CaP grade, BcR score, or set of discriminative features.
US-11094015-B2;Data access and processing system ;2014;This invention provides a distributed data analysis system for use in analysing Limit Order Book (LOB) data. The system include a virtual machine interface module for creating at least one virtual machine. Each virtual machine is configured to create at least one compute unit for processing the LOB data. Each compute unit and the LOB data is collocated. The system includes an update module for updating the LOB data from at least one electronic trading venue. A monitoring module for tracking the activity of at least one user on the system is also provided. A software library module having at least one algorithm for processing and/or analysing the LOB data, is also provided. The system is implemented in a cloud computing environment.
US-10949708-B2;Fine-grained image similarity ;2014;"Methods, systems, and apparatus, for determining fine-grained image similarity. In one aspect, a method includes training an image embedding function on image triplets by selecting image triplets of first, second and third images; generating, by the image embedding function, a first, second and third representations of the features of the first, second and third images; determining, based on the first representation of features and the second representation of features, a first similarity measure for the first image to the second image; determining, based on the first representation of features and the third representation of features, a second similarity measure for the the first image to the third image; determining, based on the first and second similarity measures, a performance measure of the image embedding function for the image triplet; and adjusting the parameter weights of the image embedding function based on the performance measures for the image triplets."
US-10078594-B2;Cache management for map-reduce applications ;2014;A computer manages a cache for a MapReduce application based on a distributed file system that includes one or more storage medium by receiving a map request and receiving parameters for processing the map request. The parameters include a total data size to be processed, a size of each data record, and a number of map requests executing simultaneously. The computer determines a cache size for processing the map request, wherein the cache size is determined based on the received parameters for processing the map request and a machine learning model for a map request cache size and reads, based on the determined cache size, data from the one or more storage medium of the distributed file system into the cache. The computer processes the map request and writes an intermediate result data of the map request processing into the cache, based on the determined cache size.
US-9195904-B1;Method for detecting objects in stereo images ;2014;A method detects an object in a pair of stereo images acquired of a scene, by first generating a cost volume from the pair of stereo images, wherein the cost volume includes matching costs for a range of disparity values, for each pixel the stereo images, between the stereo images in the pair. Feature vectors are determined from sub-images in the cost volume using a feature function of the disparity values with a minimal accumulated cost within regions inside the sub-images. Then, a classifier is appled to the feature vectors to detect whether the sub-image includes the object.
US-10846731-B2;System for changing operation modes in a loyalty program ;2014;"A method for changing operation modes includes receiving disaster information from trending data, a newsfeed, or an alert message; upon detecting at least one redirection trigger from the disaster information, configuring a loyalty system to operate in a redirection mode; receiving or accessing data associated with a transaction between a customer and a merchant; determining, from at least one of customer information and merchant information in the data associated with the transaction, a donation amount and a location associated with the transaction; when the loyalty system is configured to operate in a redirection mode, generating signals to cause accrual of at least a portion of the donation amount to a redirection account based on the location associated with the transaction; and generating signals to cause accrual of any remaining portion of the donation amount to one or more defined donation accounts based on charity catchment area parameters."
US-9253330-B2;Automatically record and reschedule conference calls for playback based upon calendar invitations and presence monitoring ;2014;There are provided a system, a method and a computer program product for managing conflicts with an attendee not able to join a conference call. The system schedules one or more conference calls and identifies a conflict between the schedules of the conference calls. The system automatically updates a corresponding user's electronic calendar based on the scheduled conference calls and schedules a bot to attend a conflicting conference call instead. The system records the conflicting conference calls that the bot attends. The system stores, in a storage device, the recorded conference calls as one or more files. The system schedules a follow up time for the attendee to listen to the recording.
US-10780277-B2;Methods of neuromodulation using infraslow stimulation ;2014;Methods are provided to treat a neurological disorder in a patient by adjusting connectivity between network nodes in a brain of patient using electrical stimulation. Electrical stimulation including a carrier wave component is employed to adjust connectivity using infraslow frequencies of less than 1 Hz.
US-9727661-B2;Display device accessing broadcast receiver via web browser and method of controlling therefor ;2014;A display device accessing a broadcast receiver via a web browser according to one embodiment of the present invention includes a user interface unit configured to receive an input signal from a user, a broadcast service module configured to receive a broadcast signal, a communication module configured to perform data communication with a server and the broadcast receiver, a display module configured to display at least one or more contents and a controller, the controller configured to access a web address corresponding to the broadcast receiver via the web browser, the controller configured to receive an IP (internet protocol) address information mapped to the web address from a DNS (domain name server), the controller configured to access the broadcast receiver using the received IP address, the controller configured to receive data of content displayed on the broadcast receiver and control the data to be displayed on a screen of the display device.
US-9639807-B2;Method and system for forecasting future events ;2014;"Embodiments of the present invention provide a method comprising: providing training data for training at least one mathematical model, wherein the training data is based on past flight information of a plurality of passengers, and the training data comprises a first set of vectors and an associated target variable for each passenger in the plurality of passengers; training at least one mathematical model with the training data; and providing a second set of vectors relating to past flight information of the passenger as inputs to the trained at least one mathematical model and calculating an output of the trained at least one mathematical model based on the inputs, wherein the output represents a prediction of future flight activities of the passenger."
US-10402863-B2;Usability of supplemental application functions through dynamic modification of user-presented options ;2014;A function intelligence engine receives input regarding application program content, including functions or capabilities of the application program that can be separately purchasable, and can further receive information regarding advertisements that can be displayed to users within the context of the application program. User-specific information is also received, including a user's current status and context within the application program, as well as a user's history, both within the application program, as well as in other application programs. Based on such information, the function intelligence engine determines and compares the probability of a user purchasing, versus the probability of the user consuming advertising, to acquire the separately purchasable function. The function intelligence engine then generates, and presents to the user, options that increase the chances of the user obtaining the separately purchasable function and maximize the benefit received by an application program author for providing the separately purchasable function.
US-9129219-B1;Crime risk forecasting ;2014;A computer-based crime risk forecasting system and corresponding method are provided for generating crime risk forecasts and conveying the forecasts to a user. With the conveyed forecasts, the user can more effectively gauge both the level of increased crime threat and its potential duration. The user can then leverage the information conveyed by the forecasts to take a more proactive approach to law enforcement in the affected areas during the period of increased crime threat.
US-11257115-B2;Providing additional digital content or advertising based on analysis of specific interest in the digital content being viewed ;2014;Systems and methods are described to provide additional relevant content to a viewer of digital media such as a webpage. A webpage being viewed is divided into regions and in each region, statistics are compiled on pertinent words and phrases. Statistically significant words and phrases are compared with semantically similar words and phrases in the additional content. Where there is a significant match between the viewed content and available additional content, the additional content is provided to the user.
US-9875347-B2;System and method for performing authentication using data analytics ;2014;"A system, apparatus, method, and machine readable medium are described for performing authentication using data analytics such as machine learning. For example, one embodiment of a method comprises: selecting a set of parameters related to user activity on a client device; receiving a request to authenticate the user for a current transaction; responsively calculating a distance between parameters associated with the current transaction and historical parameters from an existing dataset; determining a risk level associated with the current transaction based on the calculated distances between the parameters associated with the current transaction and the historical parameters; selecting one or more authentication techniques required to authenticate the user based on the risk level; performing the one or more authentication techniques to attempt to authenticate the user and generating an authentication result; and updating the historical parameters using the parameters associated with the current transaction and the authentication result."
US-10922995-B2;Systems and methods for providing animal health, nutrition, and/or wellness recommendations ;2014;The present disclosure is directed to systems and methods for preparing nutrition, health, and/or wellness recommendations for an animal. The systems and methods involve collecting data from the animal, analyzing the data, and providing the nutrition, health, and/or wellness recommendation based upon the analyzed data.
US-10172593-B2;Pregnancy state monitoring ;2014;Apparatus and methods are described including apparatus for monitoring a female subject that includes a sensor, configured to monitor the subject without requiring compliance of the subject, and to generate a sensor signal in response to the monitoring. A computer processor is configured to receive the sensor signal, analyze the sensor signal, in response to the analyzing, identify whether the subject is in a pregnant state or a non-pregnant state, and generate an output in response thereto. Other applications are also described.
US-11436270-B2;Knowledge reference system and method ;2014;A computer system and method for maintaining and using a domain ontology. The computer system includes a triple store comprising a domain ontology, a computer-readable tangible medium comprising software instructions, and a processor configured to access the computer-readable tangible medium to load and execute the software instructions. The software instructions provide a write service configured for receiving a request from a client interface of an authenticated user to edit the domain ontology of the triple store and an interface for updating the domain ontology based on the received request. The method includes steps of providing access to a domain ontology stored on a triple store, receiving a request from a client interface of a first client computer an authenticated user to edit the domain ontology of the triple store, and updating the domain ontology based on the received request by storing updates to the domain ontology in the triple store.
US-9002678-B1;Unified approach to detection and isolation of parametric faults using a kalman filter residual-based approach ;2014;A unified method to detection and isolation of parametric faults in a physical system resulting from variations in the parameters of its constituting subsystems, termed herein as diagnostic parameters, uses Kalman filter residuals. Rather than using the feature vector made of the coefficients of the numerator and denominator of the system transfer function, which is known to be a non-linear function of the diagnostic parameter variations, the method first shows and then exploits, for fault detection purposes, the fact that the Kalman filter residual is a multi-linear function of the deviations in the diagnostic parameters, i.e. the residual is separately linear in each parameter. A fault is then isolated using a Bayesian multiple composite hypotheses testing approach. A reliable map relating the diagnostic parameters to the residual is obtained off-line using fault emulators. The unified fault detection and isolation method is successfully evaluated on both simulated data as well as on real data obtained from a benchmarked laboratory-scale coupled-tank system used to exemplify an industrial two-tank process.
US-9594867-B2;DRC-based hotspot detection considering edge tolerance and incomplete specification ;2014;A range-pattern-matching-type DRC-based process hotspot detection is provided that considers edge tolerances and incomplete specification (“don't care”) regions in foundry-provided hotspot patterns. First, all possible topological patterns are enumerated for the foundry-provided hotspot pattern. Next, critical topological features are extracted from each pattern topology and converted to critical design rules using Modified Transitive Closure Graphs (MTCGs). Third, the extracted critical design rules are arranged in an order that facilitates searching space reduction techniques, and then the DRC process is sequentially repeated on a user's entire layout pattern for each critical design rule in a first group, then searching space reduction is performed to generate a reduced layout pattern, and then DRC process is performed for all remaining critical design rules using the reduced layout pattern. Candidate locations are then identified using the DRC results, and then the true hotspot locations are confirmed using longest common subsequence and linear scan techniques.
US-10537733-B2;Functional electrical stimulation cycling device for people with impaired mobility ;2014;Functional electrical stimulation (FES) cycling devices and associated methods are generally described. An FES cycling device may comprise a crank, two or more pedals connected to the crank, one or more sensors adapted to measure position and/or velocity of the crank, and one or more electrodes configured to deliver electrical stimulation to a person associated with the cycling device. In some cases, the FES cycling device further comprises a controller configured to receive input signals from the one or more sensors and deliver output signals to the one or more electrodes. In certain cases, the controller may dynamically generate a control signal to deliver an amount of electrical stimulation to a muscle group (e.g., quadriceps femoris, gluteal muscles, hamstring muscles) based on the value of a determined torque transfer ratio between a joint of the person and the crank of the cycling device. The electrical stimulation may, in some cases, cause the person to pedal the cycling device.
US-11408266-B2;System and method for measuring characteristics of cuttings from drilling operations with computer vision ;2014;System and method for measuring the characteristics of drill cuttings. The system comprises at least one camera operably connected to a processor for determining characteristics of particles from cuttings from drilling, wherein said processor is configured to perform particle detection, determine information about said particles, or both. The processor can be configured to initiate, interrupt or inhibit an activity based on the particle characteristics. The method comprises acquiring visual data from at least one camera, performing particle detection using said data, determining information about the detected particles, alerting an operator and/or initiating, interrupting, or inhibiting activity responsive to such information.
US-10351982-B2;Systems, methods, and software for manufacturing a custom-knitted article ;2014;Apparel patterns may be generated as a function of custom apparel information provided by a user, such as one or more measurements, colors, etc., such that the user can have apparel custom-knitted to their particular size and shape without having to acquiesce the high expense and long wait times typically associated with custom-fit clothing. After a custom apparel pattern is generated, a custom-knitted article can be manufactured based on the pattern by transmitting appropriate information to a knitting machine. Data produced while generating custom apparel patterns can be stored and used to optimize and improve the manufacturing of customized knitwear for subsequent users. Further, such data can be shared with third parties such that manufacturers or others can utilize one or more beneficial aspects of the present disclosure without having to implement all of the functionality that would otherwise be required to obtain such benefits.
US-10140576-B2;Computer-implemented system and method for detecting anomalies using sample-based rule identification ;2014;A computer-implemented system and method for detecting anomalies using sample-based rule identification is provided. Data for data is maintained analytics in a database. A set of anomaly rules is defined. A rare pattern in the data is statistically identified. The identified rare pattern is labeled as at least one of anomaly and non-anomaly based on verification by a domain expert. The set of anomaly rules is adjusted based on the labeled anomaly. Other anomalies in the data are detected and classified by applying the adjusted set of anomaly rules to the data.
US-10204619-B2;Speech recognition using associative mapping ;2014;Methods, systems, and apparatus are described that receive audio data for an utterance. Association data is accessed that indicates associations between data corresponding to uncorrupted audio segments, and data corresponding to corrupted versions of the uncorrupted audio segments, where the associations are determined before receiving the audio data for the utterance. Using the association data and the received audio data for the utterance, data corresponding to at least one uncorrupted audio segment is selected. A transcription of the utterance is determined based on the selected data corresponding to the at least one uncorrupted audio segment.
US-10221671-B1;MSE based drilling optimization using neural network simulaton ;2014;The method disclosed receives a data stream from an MWD system and determines the response of a specific energy (SE) relationship and a rate of penetration (ROP) relationship respectively to variables controllable by the operator, in order to enable operation at a lowest SE, or a highest Rate-of-Penetration (ROP) to SE ratio. The method utilizes artificial neural networks trained by MWD data to deduce a depth-of-cut and torque based on relationships manifesting between the various data points collected, and an SE equation and a predicted ROP is evaluated over a series of probable operating points. The method continuously gathers and analyzes MWD data during the drilling operation and allows an operator to manage the controllable parameters such that operation at the lowest SE or highest ROP or ROP to SE ratio can be achieved during the drilling operation.
ES-2857553-T3;Humanization of antibodies based on VH-VL interdomain angle ;2014;A method for selecting one or more variant antibody Fv fragments derived from a non-human antibody Fv fragment comprising the following steps: - generating a multitude of variant antibody Fv fragments by grafting / transfer of binding specificity determining residues to non-human antibody Fv fragment antigen in / to a human antibody Fv fragment germline amino acid sequence, whereby each variant antibody Fv fragment of the multitude of variant antibody Fv fragments differs from the other Fv fragments of variant antibody at at least one amino acid residue, - determining the VH-VL angle for the non-human Fv fragment and for each of the variant antibody Fv fragments from the multitude of variant antibody Fv fragments based on a set of VH-VL interface residues comprising residues L44, L46, L87, H45, H62 (numbering according to the Chothia index) d the Fv antibody fragment, - select those variant antibody Fv fragments that have the smallest difference in the VH-VL angle compared to the VH-VL angle of the non-human antibody and thus select one or more Fv fragments variant antibody fragments derived from a non-human antibody Fv fragment, whereby the one or more variant antibody Fv fragments bind to the same antigen as the non-human antibody Fv fragment, wherein the VH-VL angle is determined by calculating the six parameters - the length of C, dc, - the twist angle, HL, from H1 to L1 measured around C, - the bend angle, HC1, between H1 and C, - the bend angle, HC2, between H2 and C, - the angle of curvature, LC1, between L1 and C, and - the angle of curvature, LC2, between L2 and C, in which the planes of the reference structural region are recorded i) aligning the coordinates Cα corresponding to the eight positions H36, H37, H38, H39, H89, H90, H91 and H92 of VH and adjusting a plane through them and ii) aligning the Cα coordinates corresponding to the eight positions L35, L36, L37, L38, L85, L86, L87 and L88 of VL and adjusting a plane through them, iii) placing a placed in each plane, whereby each structure has equivalent mesh points and equivalent VH-VL mesh point pairs, and iv) measuring the Euclidean distance for each pair of mesh points in each structure, whereby vector C joins the pair of points with the minimum variance in their separation distance, in which H1 is the vector that runs parallel to the first principal component of the plane of VH, H2 is the vector that runs parallel to the second principal component of the plane of VH, L1 is the vector that runs parallel to the first principal component of the plane of VL, L2 is the vector that runs parallel to the second principal component of the plane 0 of VL, the angle HL is the torsion angle between the two domains, HC1 and LC1 are the equiv bend angles There are variations of inclination type of one domain with respect to the other, and the angles of curvature HC2 and LC2 are equivalent to the variations of torsion type of one domain with respect to the other.
US-11716589-B2;Determining a significant user location for providing location-based services ;2014;Systems, methods, and program products for providing services to a user by a mobile device based on the user's daily routine of movement. The mobile device determines whether a location cluster indicates a significant location for the user based on one or more hints that indicate an interest of the user in locations in the cluster. The mobile device can perform adaptive clustering to determine a size of area of the significant location based on how multiple locations converge in the location cluster. The mobile device can provide location-based services for calendar items, including predicting a time of arrival at an estimated location of a calendar item. The mobile device can provide various services related to a location of the mobile device or a significant location of the user through an application programming interface (API).
US-9928381-B2;Data privacy management ;2014;A system and a method for managing privacy of data are provided. The method includes causing generation of a trigger notification notifying an access to one or more fields of a user-profile in a first application. The trigger notification generated is by a second application integrated with the first application. The first application includes a plurality of fields comprising sensitive data associated with the user-profile. The method further includes enforcing one or more access preferences corresponding to the one or more fields by the second application on the generation of the trigger notification. The one or more access preferences are based at least on one of a plurality of preconfigured rules and contextual information associated with the trigger notification. Enforcing the one or more access preferences facilitates in managing data privacy.
US-9535960-B2;Context-sensitive search using a deep learning model ;2014;A search engine is described herein for providing search results based on a context in which a query has been submitted, as expressed by context information. The search engine operates by ranking a plurality of documents based on a consideration of the query, and based, in part, on a context concept vector and a plurality of document concept vectors, both generated using a deep learning model (such as a deep neural network). The context concept vector is formed by a projection of the context information into a semantic space using the deep learning model. Each document concept vector is formed by a projection of document information, associated with a particular document, into the same semantic space using the deep learning model. The ranking operates by favoring documents that are relevant to the context within the semantic space, and disfavoring documents that are not relevant to the context.
US-10341317-B2;Systems and methods for implementing a personalized provider recommendation engine ;2014;Techniques for making personalized provider recommendations in related categories include identifying a first entity category from a plurality of entity categories based on context information. A first category relationship is identified from a plurality of category relationships based on the first entity category. The first category relationship indicates that the first entity category and a second entity category are related. A first provider specific profile is identified from a plurality of provider specific profiles based on user profile data associated with a user account. The first provider specific profile is associated with the first entity category. A second provider specific profile associated with the second entity category is identified from the plurality of provider specific profiles based on the user profile data. A plurality of providers including a first provider associated with the first provider specific profile and a second provider associated with the second provider specific profile is displayed.
US-9592007-B2;Adjustable wearable system having a modular sensor platform ;2014;A wearable system and methods for measuring physiological data from a device worn about a body part of a user is provided comprising a base module and sensor module. The base module comprises a display and a base computing unit. The sensor module is spatially positioned relative to the base module and over a portion of the body part for measuring one or more physiological characteristics. The base module is adjustably positioned by the user relative to the sensor module such that the sensor module maintains its positioning over the body part for sufficient contact with the body part for accurate measurements of physiological data regardless of the anthropometric size of the body part.
US-10339685-B2;System for beauty, cosmetic, and fashion analysis ;2014;A system and method are provided to detect, analyze and digitally remove makeup from an image of a face. An autoencoder-based framework is provided to extract attractiveness-aware features to perform an assessment of facial beauty.
US-9961189-B2;Detecting driving with a wearable computing device ;2014;A wearable computing device is described that detects an indication of movement associated with the wearable computing device when a user of the wearable computing device detected being located within a moving vehicle. Based at least in part on the indication of movement, a determination is made that the user of the wearable computing device is currently driving the moving vehicle. An operation is performed based on the determination that the user of the wearable computing device is currently driving the moving vehicle.
US-10435995-B2;Oilfield management method and system ;2014;Oilfield management includes obtaining a binary variable array describing configurable elements of an oilfield design, partitioning the binary variable array into subgroups, and applying a transformation function to each subgroup to obtain an integer variable for each subgroup. An optimization problem is solved on the binary variable array by treating the integer variable as a continuous variable to obtain a solution, and the transformation function of each subgroup is applied to the solution to obtain a design pattern. Based on the design pattern, the oilfield design is generated.
US-11630645-B2;System and method for managing and using data model ;2014;Disclosed is a system and method for defining data structures for client-server system. In one embodiment, the present invention provides a compiler-enforced data model across distributed systems for providing system stability and the ability to identify and fix violations of the data model contract in a more efficient manner.
US-10846858-B2;Technologies for diagnosing neurological or psychiatric illnesses ;2014;A technology which enables identifying, via a computer, a vessel in a third image. The third image is obtained from a subtraction of a second image from a first image. The second image and the first image are aligned within an imaging space. The first image is post-contrast. The second image is pre-contrast. The technology enables determining, via the computer, a voxel intensity mean value of a segment of the vessel in the third image. The technology enables obtaining, via the computer, a fourth image from a division of the third image by the voxel intensity mean value. The technology enables applying, via the computer, a filter onto the fourth image. The technology enables generating, via the computer, a filter mask based on the fourth image.
ES-2857953-T3;Medical prognosis and prediction of response to treatment using the activities of multiple cell signaling pathways ;2014;A computer-implemented method of determining a risk score indicating a risk that a subject will experience a clinical event associated with a disease within a defined period of time performed by a digital processing device, wherein the determination comprises: inferring the activity of each of two or more cell signaling pathways in the subject based on the evaluation of a calibrated mathematical pathway model that relates the expression levels of three or more target genes of the respective cell signaling pathway measured in a sample of the subject to an activity level of the respective transcription factor (TF) element of the respective cell signaling pathway in the subject's sample, the TF element controlling the transcription of the three or more target genes of the respective cell signaling pathway , the activity of the respective cellular signaling pathway being defined by the level of activity of the TF element re spective, the calibrated mathematical pathway model being a model that is calibrated using a fundamental truth data set that includes samples in which the transcription of the three or more target genes of the respective cell signaling pathway is induced by the TF element and samples in which the transcription of the three or more target genes is not induced by the respective TF element, and determine the risk score based on a combination of the inferred activities, in which the clinical event is the recurrence of the disease, in which the disease is breast cancer, in which the cell signaling pathways comprise a PI3K pathway and one or more of a Wnt pathway, an ER pathway, and an HH pathway, in which the pathway of PI3K, the Wnt pathway, the ER pathway and the HH pathway are defined as the cellular signaling pathway that ultimately leads to the transcriptional activity of the respective TF element, wherein the TF element of PI3K consists of a member of the FOXO family, the TF element of Wnt consists of β-catenin / TCF4, the TF element of ER consists of the ERα dimer, and the TF element of HH consists of a member of the GLI family, in which: Three or more PI3K target genes are selected from the group consisting of: AGRP, BCL2L11, BCL6, BNIP3, BTG1, CAT, CAV1, CCND1, CCND2, CCNG2, CDKN1A, CDKN1B, ESR1, FASLG, FBXO32, GADD451, INSR, MXI , NOS3, PCK1, POMC, PPARGC1A, PRDX3, RBL2, SOD2, TNFSF10, and / or the three or more Wnt target genes are selected from the group consisting of: CEMIP, AXIN2, CD44, RNF43, MYC, TBX3, TDGF1, SOX9, ASCL2, CXCL8, SP5, ZNRF3, EPHB2, LGR5, EPHB3, KLF6, CCND1, DEFA6, and FZD7, and / or the three or more ER target genes are selected from the group consisting of: CDH26, SGK3, PGR, GREB1 , CA12, XBP1, CELSR2, WISP2, DSCAM, ERBB2, CTSD, TFF1, PDZK1, IGFBP4, ESR1, SOD1, AP1B1, and NRIP1, and / or the three or more HH target genes are selected from the group consisting of: GLI1, PTCH1, PTCH2, IGFBP6, SPP1, CCND2, FST, FOXL1, CFLA R, TSC22D1, RAB34, S100A9, S100A7, MYCN, FOXM1, GLI3, TCEA2, FYN, and CTSL1, where the risk score is based on a multipath score (MPS) comprising a sum that includes the term wp Pp and one or more of the terms wwPw, wePe, and whPh, where Pp, Pw, Pe, and Ph represent the inferred activity of the PI3K pathway, the Wnt pathway, the ER pathway and the HH pathway, respectively, and in which wp, ww, we and wh are constant weighting coefficients that represent a correlation between the risk of the subject experiencing the clinical event within the defined period of time and the activity of the PI3K path, Wnt path, ER path, and HH path, respectively.
US-11793825-B2;Biomarkers for predicting responsiveness to decitabine therapy ;2014;Provided herein is technology relating to predicting a subject's resistance or responsiveness to a decitabine based therapy and particularly, but not exclusively, to methods, compositions, and related uses for predicting a subject's resistance or responsiveness to a decitabine based therapy wherein the subject is diagnosed with chronic myelomonocytic leukemia.
US-9645629-B2;Providing energy consumption analytics of cloud based service ;2014;Energy consumption analytics of a cloud based service is provided. An application such as a power analytics application monitors power consumption data of a server of the cloud based service. The power consumption data of the server is captured in a data file, a data store, a temporary storage, etc. The power consumption data is analyzed to detect power consumption metrics for the server. The power consumption metrics are presented in a business intelligence data structure.
US-9513110-B2;Methods for determining mechanical quantities associated with a deformation force by utilizing an integrated computational element ;2014;"Mechanical quantities associated with a deformation force impacting a structure may be determined using one or more integrated computational elements. Methods for determining a mechanical quantity may comprise: optically interacting electromagnetic radiation with one or more integrated computational elements and a target area of a structure, the structure comprising a deformable material in an initial amount and a reference material in an initial amount within the target area; exposing the structure to a deformation force; determining a change in amount of the deformable material or the reference material within the target area, using the one or more integrated computational elements; and correlating the change in amount of the deformable material or the reference material within the target area to a mechanical quantity associated with the deformation force."
US-9179058-B1;Control of video camera with privacy feedback to capture images of a scene ;2014;Techniques and systems are provided for controlling a network video camera with physical privacy feedback to capture one or more images of a scene. For example, computing device, a method, and a computer-program product may be provided. The computing device may include one or more lenses and one or more blocking mechanisms, wherein the one or more blocking mechanisms are configured to selectively block the one or more lenses from capturing video images, and wherein the one or more blocking mechanisms include a physical body that provides visible feedback that the one or more lenses are blocked. The computing device, method, and computer-program product may include detecting movement of a blocking mechanism from a first position in which a lens is exposed to a second position in which the lens is blocked, and capturing one or more images of a scene, wherein the one or more images of the scene are captured when the movement of the blocking mechanism is detected.
US-9841831-B2;Ultrasound diagnosis apparatus and method and computer-readable storage medium ;2014;"An ultrasound diagnostic apparatus includes a touch interface configured to display a screen comprising an ultrasound image of an object, and receive a user touch on the ultrasound image; and a controller configured to acquire a seed point, at which the user touch is sensed, acquire shape information of the object, and perform a control to display, on the ultrasound image, a touch point corresponding to the user touch, the touch point being determined based on the seed point and the shape information."
US-11848001-B2;Systems and methods for providing non-lexical cues in synthesized speech ;2014;"Systems and methods are disclosed for providing non-lexical cues in synthesized speech. An example system includes processor circuitry to generate a breathing cue to enhance speech to be synthesized from text; determine a first insertion point of the breathing cue in the text, wherein the breathing cue is identified by a first tag of a markup language; generate a prosody cue to enhance speech to be synthesized from the text; determine a second insertion point of the prosody cue in the text, wherein the prosody cue is identified by a second tag of the markup language; insert the breathing cue at the first insertion point based on the first tag and the prosody cue at the second insertion point based on the second tag; and trigger a synthesis of the speech from the text, the breathing cue, and the prosody cue."
US-10216895-B2;Rare variant calls in ultra-deep sequencing ;2014;Accurate variant calling methods for low frequency variants are provided. Sequence reads of targeted ultra-deep sequencing are received and aligned to a reference sequence. Read depths and variant counts for variants of the same class at each location where the reference allele exists on the reference sequence are determined for each sample-amplicon. Based on the read depths and variant counts, a probability value indicating the confidence level that a specific variant at a specific location is a true positive is calculated using methods such as a statistical model based method and a localized method using a reference sample. The probability value is then compared with a threshold level to determine whether the detected variants are true positives.
US-10445317-B2;Graph query engine for use within a cognitive environment ;2014;An apparatus for use within a cognitive information processing system environment comprising: a graph query engine, the graph query engine coupled to receive data from a plurality of data sources, the graph query engine receiving and processing queries and to bridge the queries into a cognitive graph.
US-9843533-B2;Elastic compute cloud based on underutilized server resources using a distributed container system ;2014;Described are computer-based methods and apparatuses, including computer program products, for leveraging available compute resources from a plurality of computing devices using containers. Each computing device from the plurality of computing devices executes a container that virtualizes a portion of an operating system executing on the computing device such that the container can execute one or more secondary applications in isolation from any incumbent applications being executed by the operating system on the computing device that have priority over the one or more secondary applications.
US-11847292-B2;Method of processing content and electronic device thereof ;2014;A method for processing contents at an electronic device is provided. The method includes generating a first content corresponding to a user input applied to content via the electronic device, and displaying a floating user interface (UI), which displays first scrap information on the first content, on a screen of the electronic device.
US-11734606-B2;Method for predicting operational effectiveness ;2014;Various embodiments are described that relate to an adaptive learning system. The adaptive learning system can be trained by correlation between a first set of raw technical performance data and a set of actual operational effectiveness assessment data. Once trained, the adaptive learning system can be deployed. Once deployed, the adaptive learning system can produce a set of predicted operational effectiveness assessment data from a second set of raw technical performance data that is different from the first set of raw technical performance data.
