id,title,year,abstract,primary_code,secondary_codes
US-11835777-B2,Optical multi-die interconnect bridge (OMIB) ,2022,"A package includes a bridging element (an OMIB), and first and second photonic paths, forming a bidirectional photonic path. The OMIB has first and second interconnect regions to connect with one or more dies. Third and fourth unidirectional photonic paths may couple between the first interconnect region and an optical interface (OI). A photonic transceiver has a first portion in the OMIB and a second portion in one of the dies. The first and the second portions may be coupled via an electrical interconnect less than 2 mm in length. The die includes compute elements around a central region, proximate to the second portion. The OMIB may include an electro-absorption modulator fabricated with germanium, silicon, an alloy of germanium, an alloy of silicon, a III-V material based on indium phosphide (InP), or a III-V material based on gallium arsenide (GaAs). The OMIB may include a temperature compensation for the modulator.",215,"['214', '311']"
US-11916552-B2,Method for supporting multiple concurrent plugins in a programmable integrated circuit ,2022,"Techniques and apparatus for dynamically modifying a kernel (and associated user-specified circuitry) for a dynamic region of a programmable integrated circuit (IC) without affecting (e.g., while allowing) operation of other kernels ((and other associated user-specified circuitry) in the programmable IC. Dynamically modifying a kernel may include, for example, unloading an existing kernel, loading a new kernel, or replacing a first kernel with a second kernel). In the case of networking (e.g., in a data center application) where the programmable IC may be part of a hardware acceleration card (e.g., a network interface card (NIC)), the kernel may be user code referred to as a â€œplugin.â€",215,"['251', '252']"
US-12052113-B2,"Information processing apparatus, information processing system, method for providing rhythm, and non-transitory recording medium ",2022,"An information processing apparatus for causing a rhythm providing device to provide a rhythm to be shared among a plurality of participants participating in an online communication includes circuitry. The circuitry obtains first setting information and second setting information respectively set by a first participant and a second participant of the plurality of participants with respect to a level of intensity of the rhythm to be provided to the second participant. The circuitry adjusts the level of intensity of the rhythm to be provided to the second participant based on the first setting information and the second setting information, and generates intensity information related to the adjusted level of intensity of the rhythm.",251,"['252', '351']"
US-11947561-B2,Heterogeneous schema discovery for unstructured data ,2022,An embodiment for analyzing and tracking data flow to determine proper schemas for unstructured data. The embodiment may automatically use a sidecar to collect schema discovery rules during conversion of raw data to unstructured data. The embodiment may automatically generate multiple schemas for different tenants using the collected schema discovery rules. The embodiment may automatically use ETL to export unstructured data to SQL databases with the generated multiple schemas for the different tenants. The embodiment may automatically monitor usage data of the SQL databases and collect the usage data. The embodiment may automatically optimize schema discovery using the collected usage data. The embodiment may automatically discover schemas with hot usage and apply the discovered schemas with hot usage to other tenants for consumption and further monitoring.,252,"['251', '351']"
US-12006878-B2,Methods and apparatus to operate gas turbines with hydrogen as the combusting fuel ,2022,"Methods and apparatus to operate gas turbines with hydrogen as the combusting fuel are disclosed. An example gas turbine system includes an intercooler disposed between at a fan and at least a portion of a compressor, and at least one conduit to define a flow path to convey fluid, the flow path including a first portion and a second portion, the first portion of the flow path to carry the fluid to or through the intercooler, the second portion of the flow path to carry the fluid at least partially around at least one of a low-pressure turbine or an exhaust section downstream of a combustor.",214,"['311', '313']"
US-12056803-B2,Systems and methods for implementing a virtual avatar model for a video conference session ,2022,"An exemplary method includes processing, by a virtual avatar processing system, a plurality of video conference recordings generated by a video conference platform to select user image information associated with a plurality of users that participated in video conference sessions represented in the plurality of video conference recordings. The exemplary method further includes generating, based on the user image information, a template model that is generic to a plurality of users, selecting, from the user image information and based on predefined selection criteria, video frames that depict a user included in the plurality of users, and generating a virtual avatar model of the user by applying the selected video frames to the template model. A visual representation of the virtual avatar model may be configured to be used in future video conference sessions in place of a live video image of the user.",251,"['252', '351']"
US-12015767-B2,Intra-frame predictive coding method and system for 360-degree video and medium ,2022,"An intra-frame predictive coding method, medium and system for a 360-degree video belong to video coding field are provided. The method includes: inputting features of a coding unit (CU) block to be partitioned into a neural network when intra-frame block partition (IFBP) is performed on a current CU block (CCUB), skipping a partition mode that the output of the neural network is smaller than threshold, and obtaining a plurality of IFBP schemes determining a length n of a rough mode decision candidate list according to a CU feature and a texture feature of the sub-CU block when an intra-frame angle mode is decided to decide the intra-frame angle mode and to fill pixels in each IFBP scheme calculating rate distortion optimization (RDO) loss between each IFBP scheme and the CCUB after pixel filling and performing intra-frame coding predictive coding on the CCUB based on the scheme.",251,"['214', '215']"
US-12093363-B2,3D object verification system and method ,2022,"The present disclosure provides a system and method for object verification. The method comprises obtaining sensor data, from one or more sensors, the sensor data including measurements of one or more physical properties of a given three-dimensional (3D) object, wherein the sensor data comprises a first measurement of the one or more physical properties from a first perspective and a second measurement of the one or more physical properties from a second perspective, the second perspective being different from the first perspective. The method further comprises comparing the sensor data with reference data, the reference data including measurements of one or more corresponding physical properties of a reference 3D object, and generating, based on the comparing, a verification signal indicating a determined match between the given 3D object and the reference 3D object.",251,"['214', '215', '351']"
DE-102022212869-B3,"Method for operating at least one autonomously operated vehicle, vehicle guidance system, and vehicle ",2022,"The invention relates to a method for operating at least one autonomously operated vehicle (A1 to A6), wherein traffic information relating to a traffic situation (4 and/or environmental information relating to the traffic situation (4) is provided, characterized by - determining an assessment result on the basis the traffic information and/or the environmental information, with the assessment result characterizing a danger to at least one road user (V1 to V4) based on the traffic situation (4), - determining a safety measure (7, 10, 11) with which the at least one Road users (V1 to V4) can be protected from the danger posed by the traffic situation (4) by the at least one vehicle (A1 to A6), depending on the assessment result, and adapting a driving behavior of the at least one vehicle (A1 to A6) depending of one security measure (7, 10, 11).The invention further relates to a vehicle guidance system (9) and a vehicle (A1 to A6) and a computer program.",251,"['215', '214']"
US-11893150-B2,Systems and methods for multi-point validation in communication network with associated virtual reality application layer ,2022,"With the advent of augmented reality devices becoming increasingly prevalent, accessible, and cross-compatible, there is an opportunity to leverage the capabilities of such devices in order to streamline user interactions related to complex resource activities which require elevated security and typically are only conducted on an in-person basis. The present invention provides systems and methods for securely verifying a user during an augmented reality device session for the purposes of conducting complex resource activities.",251,"['252', '351']"
US-12002187-B2,Electronic device and method for providing output images under reduced light level ,2022,"An electronic device is provided that includes an infrared (IR) camera configured to obtain user image data and user profile image data. The electronic device also includes a processor, and a data storage device having executable instructions accessible by the processor. Responsive to execution of the instructions, the processor generates latent space data based on the user image data and user profile image data, and forms an output image using generative modeling of the latent space data.",251,"['252', '215', '214']"
US-11676351-B1,Automated refinement of augmented reality virtual object annotations ,2022,"Mechanisms are provided for generating an augmented reality representation of a real-world environment. An augmented reality (AR) system receives a captured digital image of the real-world environment and generates an initial estimate of a candidate point specifying an estimated location of an annotation point of a virtual object model within the captured digital image of the real-world environment. An accuracy of the initial estimate is calculated based on a function of characteristics of the annotation point and a function of characteristics of the candidate point and, in response to the evaluation of accuracy indicating that the initial estimate is not accurate, an annotation point location refinement operation is performed to generate a refined candidate point for aligning the annotation point with the captured digital image of the real-world environment. An AR representation of the real-world environment is generated based on the refined candidate point.",251,"['252', '351']"
US-11888889-B2,Securing against network vulnerabilities ,2022,"A method determining, by an infrastructure device in communication with a user device, authentic feature information that indicates a characteristic associated with an authentic feature included in an authentic communication associated with an authentic entity, with which the user device intends to communicate over a network and transmitting, by the infrastructure device to the user device, authentic entity information that includes the authentic feature information and an association between the characteristic associated with the authentic feature and authentic communication information associated with the authentic communication. Various other aspects are contemplated.",252,"['251', '351']"
US-12001530-B2,Machine-learning for password guess risk determination ,2022,"In an example embodiment, an efficient, automated method to generate password guesses is provided by leveraging online text sources along with natural language processing techniques. Specifically, semantic structures in passwords are exploited to aid system in generating better guesses. This not only helps cover instances where traditional password meters would indicate a password is safe when it is not, but also makes the solution robust against fast-evolving domains such as new slang in natural languages or new vocabulary arising from new products, product updates, and services.",251,"['252', '351']"
US-11586436-B1,Systems and methods for version control in a computing device ,2022,"A system for version control is presented. The system includes a computing device, wherein the computing device is configured to receive a package build, wherein the package build a package build manifest, identify a package syntax element from the package build perform a manifest search as a function of the package syntax element, produce a universal version element as a function of the manifest search, verify the universal version element as a function of a version authenticator, and install the package build as a function of the verification.",251,"['252', '351']"
US-12016157-B2,Actively cooled heat-dissipation lids for computer processors and assemblies ,2022,"Actively cooled heat-dissipation lid for removing excess heat from heat-generating devices attached to printed circuit boards, processor assemblies and other electronic devices, the actively cooled heat-dissipation lid comprising a first plate configured to be placed in thermal communication with a heat-generating device, a raised sidewall to facilitate fastening the actively cooled heat-dissipation lid to the printed circuit board or processor assembly, and thereby defining a device chamber for the heat-generating devices on the printed circuit board to reside. A second raised sidewall extends from the opposite surface of the first plate to join with a second plate in a spaced relation to the first plate, wherein the opposite surface of the first plate, the second raised sidewall and the second plate together define a fluid chamber that is adjacent to the device chamber, the fluid chamber being configured to prevent any cooling fluid flowing therethrough to enter the adjacent device chamber. An inlet conduit in fluid communication with the fluid chamber is configured to admit coolant fluid from a pressurized source to pass into the fluid chamber to absorb heat from the second surface of the first plate in thermal communication with the heat-generating device. An outlet conduit in fluid communication with the fluid chamber is configured to let warmed coolant fluid flow out of the fluid chamber and into a closed loop fluid-cooling system, where the coolant fluid is then re-cooled before being pumped back into the fluid chamber via the inlet conduit.",215,"['214', '311']"
US-11907124-B2,Using a shadow copy of a cache in a cache hierarchy ,2022,Aspects include using a shadow copy of a level 1 (L1) cache in a cache hierarchy. A method includes maintaining the shadow copy of the L1 cache in the cache hierarchy. The maintaining includes updating the shadow copy of the L1 cache with memory content changes to the L1 cache a number of pipeline cycles after the L1 cache is updated with the memory content changes.,215,"['251', '214']"
US-12045658-B2,Stack access throttling for synchronous ray tracing ,2022,"Apparatus and method for stack access throttling for synchronous ray tracing. For example, one embodiment of an apparatus comprises: ray tracing acceleration hardware to manage active ray tracing stack allocations to ensure that a size of the active ray tracing stack allocations remains within a threshold and an execution unit to execute a thread to explicitly request a new ray tracing stack allocation from the ray tracing acceleration hardware, the ray tracing acceleration hardware to permit the new ray tracing stack allocation if the size of the active ray tracing stack allocations will remain within the threshold after permitting the new ray tracing stack allocation.",215,"['251', '214']"
US-11967216-B2,"Method, apparatus, and computer-readable medium for implementing an adaptive virtual reality safety system ",2022,"A system, method, and computer-readable medium for implementing an adaptive VR safety system, including executing a spatial risk warning routine, the spatial risk warning routine being configured to perform one or more warning actions based on a physical traversal by the VR device of current spatial risk zones, identifying spatial information corresponding to a user of the VR device, loading a first risk profile corresponding to the spatial information, the first risk profile defining a first plurality of spatial risk zones, receiving a notification of a situational risk event in a plurality of situational risk events, loading a second risk profile corresponding to the spatial information and the situational risk event, the second risk profile defining a second plurality of spatial risk zones different than the first plurality of spatial risk zones.",251,"['252', '351']"
US-11941270-B2,Data storage device with die-based enhanced thermal management ,2022,A data storage device includes a non-volatile memory device having a number of memory dies. The data storage device further includes a controller. The controller is configured to poll each of the memory dies at a first predetermined rate for a thermal status bit and determine whether the thermal status bit of at least one memory die of the number of memory dies is an active thermal status bit activated. The controller is further configured to reduce the operating performance of the at least one memory die in response to determining that the thermal status bit of the at least one memory die of the plurality of memory dies is the active thermal status bit.,215,"['251', '214', '351']"
US-11994506-B2,Multi-dimensional data acquisition and analysis system for placenta tissue ,2022,"A multi-dimensional data acquisition and analysis system for placenta tissue is provided, including a preparation area, a sampling area, a tension cable, a mobile platform, a tray, a mobile cabin door, a cabin door motor, a motor, a motor controller, binocular vision cameras, a laser point cloud detector, a hyperspectral camera, an ultrasonic ranging, a lifting motor, a lifting guide rail, ring light sources, an infrared sensor, a two-dimensional code area and a two-dimensional code identification camera. The technical scheme of the disclosure is adopted to solve the problem of lack of effective technical means for placenta detection at present.",214,"['213', '215', '251']"
US-11851052-B2,Vehicle path verification ,2022,"Based on a set of planned control parameters defining a planned path for a vehicle, a set of reference control parameters corresponding to the set of planned path control parameters are identified. Optimized controller inputs associated with the identified set of reference control parameters, the set of planned control parameters, and operation noise data are input to a vehicle dynamics model that outputs a vehicle state model. Based on the vehicle state model, an actual path for the vehicle and an operating range for the actual path are determined. The planned path is determined to be one of verified or unverified based on the operating range.",214,"['251', '215']"
US-12079620-B2,Systems and methods for declarative business intelligence and reporting ,2022,"A new declarative approach to business intelligence (BI) and reporting focuses on streamlining the embeddability of BI and reporting (BIR) into an application (e.g., web, mobile, etc.) and allows a developer to use a REST API and declare, via a YAML file, the type of BIR dashboard, report, metric or set of metrics desired. A YAML descriptor interpreter interprets the YAML file, collaborates with a BIR server at the backend to dynamically construct the requested content, and repackages and returns the requested content in a REST API response. This new method allows application developers to avoid any need of pre-designing reports, dashboards, etc., and eliminates the need of application developers to embed client-side scripting libraries, significantly reduces the amount of effort, time, and complexity in using a BI and reporting service. Application developers simply declare what they need, and the service returns the content exactly as described in the request.",251,"['252', '133']"
US-12058156-B2,System and method for detecting and mitigating port scanning attacks ,2022,"A method for securing data over a communication network, the method comprising detecting communication data transferred via a router in the communication network, applying an anomaly detection process on the detected communication data to identify malicious data sent via the router, generating a list of candidate Internet Protocol (IP) addresses having a probability of sending malicious data via the router, sending the list of candidates to the router, receiving additional telemetry about data received from the IP addresses included in the list of candidates, narrowing down the list of candidates to a list of verified attackers, generating one or more attack signatures configured to identify the port scanning traffic from the IP addresses included in the list of candidates, sending the one or more attack signatures to the router.",252,"['251', '351']"
US-12040063-B1,Systems and methods for regulating provision of messages with content from disparate sources based on risk and feedback data ,2023,"Aspects of the present disclosure are directed to systems, methods, and computer readable media for regulating digital therapeutic content for provision. A computing system may identify a digital therapeutic content to be provided via a network. The computing system may apply the digital therapeutic content to a machine learning (ML) model having a set of weights. The computing system may determine, from applying the digital therapeutic content to the ML model, an indication as of one of compliance or non-compliance. The computing system may store, using one or more data structures, an association between the digital therapeutic content and the indication used to control provision of the digital therapeutic content via the network, by (i) restricting the digital therapeutic content from provision responsive to determining the indication of non-compliance and (ii) permitting the digital therapeutic content to be provided responsive to determining the indication of compliance.",251,"['252', '351', '133']"
US-11868313-B1,Apparatus and method for generating an article ,2023,"An apparatus and method for generating an article, the apparatus including at least a processor and a memory communicatively connected to the at least a processor, wherein the memory contains instructions configuring the at least a processor to receive a content category, receive a data file comprising content data, import the content data from the data file, generate an article as a function of the imported content data and content category, and export the article.",251,"['264', '252', '351']"
US-11974012-B1,Modifying audio and video content based on user input ,2023,"A system for managing audio and visual content in streaming video content includes a user interaction module configured to receive a user input to manage specific types of sounds and images in the streaming video content, a recognition module configured to recognize the specific types of sounds and images in the streaming video content based on the user input, and a modification module configured to provide a managed version of the streaming video content, wherein the recognized specific types of sounds and images are managed in the managed version of the streaming video content.",251,"['252', '351', '133']"
US-11893358-B1,Intent-based query and response routing between users and backend services ,2023,"For a seamless and robust artificial intelligence-based assistant experience, an intent-based query and response router has been designed to operate as an intelligent layer between a user and multiple backend services that may respond to one or more queries over the course of a conversation with the user. The query router interacts with an intent classification service to obtain an intent classification for a prompt that is based on a user query. The query router uses the intent classification, which is used as an identifier of a backend service, to route the user query to an appropriate one (or more) of the backend services. When a response is detected, the query router determines a corresponding conversation and provides the response for the conversation.",251,"['252', '351']"
US-11777789-B1,Stable passive clustering ,2023,A system and method for managing node status in a MANET includes each node identifying node status data and clusterhead priority value data in data packets. Clusterhead priority values define which node dominates in the event of a clusterhead collision. Clusterhead priority values prevent clusterhead switching based solely on first to declare. Each node may define a specific set of redundancy factors when determining if the node should be characterized as a gateway node. The specific set of redundancy factors is based on node capabilities to promote stability in gateway selection.,252,"['251', '351']"
DE-102023114512-B3,System and method for improving the resolution of structures and objects detected by radar sensors ,2023,"The invention relates to a method for improving the resolution of structures and objects detected by radar sensors, wherein at least a first radar sensor module (200) with one or more radar sensors, at least a second radar sensor module (300) with one or more radar sensors and a data analysis module (400) are used, comprising:- detecting first radar data (270) in a first detection range (250) from the first radar sensor module (200) in a first detection mode- detecting second radar data (370) in a second detection range (350) from the second radar sensor module (300) in a first detection mode- determining at least one relevant region (region of interest, Rol) by means of an entropy, density and/or distance metric- changing the first detection mode of the first radar sensor module (300) and the second radar sensor module (400) to a beamforming detection mode- detecting third radar data (280) in a first modified detection area (290)- detecting fourth radar data (380) in a modified second detection area (390)- evaluating the third radar data (280) and the fourth radar data (380) in an overlap area (550) between the modified first detection area (290) and the second modified detection area (390).",215,"['251', '214']"
US-11948055-B1,Methods and computer program products for clustering records using imperfect rules ,2023,"Record clustering is performed for a collection of records using training rules, training-rule labels, training data created from a sample of pairs of records, a pair-wise classifier, and a clustering algorithm. Record clustering is also performed for a collection of records using prediction rules, prediction-rule labels, a pair-wise classifier, and a clustering algorithm.",251,"['252', '212']"
US-11967077-B1,System and method for predicting a need for total hip arthroplasty ,2023,"A system and method configured to better identify patient-specific anatomical landmarks, measure anatomical parameters and features, and predict the patient's need for surgery within a predetermined time period. In some embodiments, the system and method is configured to predict the likelihood or risk that a patient will require total hip arthroplasty. In some embodiments, the present invention includes machine learning technology Some embodiments of the present invention include a first ML machine configured to received medical images as inputs and identify anatomical landmarks as outputs a measurement module to measure joint space width, hip dysplasia angles, and/or leg length differential and a second ML machine configured to receive the anatomical measurements and patient demographic data as inputs and produce a risk or likelihood that the patient will require surgery within a certain time frame.",221,"['251', '213']"
DE-102023113873-B3,Method for operating a motor vehicle and motor vehicle ,2023,"During operation of a motor vehicle (1), a number of vehicle-specific vehicle variables that are characteristic of road grip are recorded, a number of environmental variables (r, i) that are characteristic of an actual state of a road surface on which the motor vehicle (1) is located are determined, the vehicle variables and the environmental variables (r, i) are fed to a first artificial intelligence (20) that is trained to output a current first limit value of a vehicle control variable based on the supplied vehicle variables and environmental variables (r, i), and the vehicle variables and the environmental variables (r, i) are fed to a second artificial intelligence (22) that is designed to output a current second limit value of the vehicle control variable based on the supplied vehicle variables and environmental variables (r, i), and that is designed to insert a training step at least when the first or the second limit value has led to a driving situation that is outside a permissible range. In addition, the first limit value is compared with the second limit value over a predetermined period of time, with the first limit value being selected in the case of a short-term deviation and the second limit value being selected in the case of a systematic deviation. The respective selected first or second limit value is communicated to a driver of the motor vehicle (1) and/or fed to a vehicle guidance system.",251,"['215', '214']"
US-11829486-B1,Apparatus and method for enhancing cybersecurity of an entity ,2023,"An apparatus and method for enhancing cybersecurity of an entity, wherein the apparatus includes at least a processor and a memory containing instructions configuring the at least a processor to receive entity data including cybersecurity related data from an entity, compare the entity data to a cybersecurity metric, generate a cybersecurity enhancement program as a function of the comparison, wherein the cybersecurity enhancement program includes a cyber-attack simulation, and implement the cybersecurity enhancement program for the entity based on the entity data.",252,"['251', '133', '351']"
US-11853448-B1,Applying transactional locks in distributed transactions ,2023,"The present disclosure provides techniques for recommending vendors using machine learning models. One example method includes generating a dependency graph based on one or more microservices, computing, for each microservice of the one or more microservices, a complexity score using the dependency graph, identifying a subset of the one or more microservices, wherein each microservice in the subset of the one or more microservices has a complexity score meeting a threshold value, and applying a transactional lock on each microservice in the subset of the one or more microservices.",251,"['252', '212']"
US-12032899-B1,"Revision content summarizing apparatus, image forming system, and revision content summarizing method ",2023,"Provided is a revision content summarizing apparatus that can summarize revision content without knowing the chapter structure (composition). A document revision acquisition unit acquires pre-revision document data, post-revision document data, and detailed information having format of revision part. A relationship acquisition unit acquires relationship information between a reviewee, who is a user making the revision, and a reviewer, who is a user reviewing the revised content. A summary generation unit generates summary data from the post-revision document data, the pre-revision document data, and the detailed information acquired by the document revision acquisition unit with the relationship information acquired by the relationship acquisition unit. The summary generation unit determines the number of summary characters from the relationship distance between the reviewee and the reviewer in the relationship information.",251,"['252', '133']"
LU-505574-B1,Information security protection device based on artificial intelligence ,2023,"The present invention discloses an information security protection device based on artificial intelligence. The key points of the technical solution include: a body, with an internally fixed baffle, one side of which has a sliding groove a sliding block, movably fitted within the sliding groove, with an installation groove on one side, and a protective plate set on the top surface of the body a protective component positioned on one side of the installation groove for information protection. By setting up the body, when the body undergoes violent disassembly, the vibration sensor can detect the body. At this point, the extending shaft of the electric push rod can drive the miniature drive motor to move. Simultaneously, the drive shaft of the miniature drive motor can rotate the squeezing block. This action allows the squeezing block to compress and damage the hard drive inside the body, preventing the leakage of artificial intelligence information and protecting the internal information of thehard drive.",215,"['214', '251']"
US-11990059-B1,Systems and methods for extended reality educational assessment ,2023,"A system and associated methods facilitate administration of assessments within an extended reality learning environment. Assessment recordings captured during administration can be used for grading and professional development purposes, and can also serve to enable students to â€œenterâ€ assessment recordings during future study sessions to aid in understanding of educational concepts. The system further facilitates collaborative learning through review sessions that can use the assessment recordings to provide and record feedback to further improve learning outcomes.",251,"['231', '351']"
US-12081482-B1,CSI-RS configuration for SBFD ,2023,"This disclosure provides systems, methods, and devices for wireless communication that support (CSI-RS) configuration enhancements for subband full-duplex (SBFD) operations. In a first aspect, a device for wireless communication includes at least one processor and a memory coupled to the at least one processor. The at least one processor is configured to receive a control channel transmission including CSI-RS resource configuration information from a second network node. The at least one processor is further configured to receive, in a SBFD slot, a CSI-RS transmission from the second network node based on CSI-RS sequence information, CSI-RS frequency resource information, or both, wherein the CSI-RS sequence information, the CSI-RS frequency resource information, or both, are determined based on the CSI-RS resource configuration information, and wherein CSI-RS resources of the CSI-RS transmission occupy two or more downlink subbands of the SBFD slot. Other aspects and features are also claimed and described.",215,"['252', '251']"
US-11875184-B1,Method and apparatus for translating memory addresses in manycore system ,2023,"A method for translating memory addresses in a manycore system is provided, which is executed by one or more processors, and includes receiving identification information of a thread accessing a memory associated with one or more cores of a cluster that includes a plurality of cores, receiving a virtual address of data accessed by the thread, and determining a physical address of data in the memory based on the virtual address and the identification information of the thread.",251,"['252', '215', '214']"
US-12073021-B1,Conductive matter movement tracking using RF sensors ,2023,"A wearable device that tracks body movement is disclosed. The device includes a housing and a connection member. The connection member is coupled to the housing, and the connection member enables the device to be coupled to a user's body part. This body part is associated with the conductive matter. The device includes an RF sensor in the housing. The RF sensor oscillates at a preselected frequency. The RF sensor is tuned to resonate when the RF sensor is located a preselected distance from the conductive matter. As the conductive matter moves closer or farther from the RF sensor based on user movement, a resulting waveform generated based on data from the RF sensor is modified, and the resulting waveform is usable to determine how the user moved.",215,"['214', '251']"
US-12074948-B1,Distributed and federated radio access network configuration management ,2023,"Techniques are disclosed for mediating concurrent control of a radio access network (RAN) network function by multiple different SMOs. A controller at the RAN network function can be adapted to initiate concurrent sessions between the network function and multiple different service management and orchestration entities (SMOs). The controller can mediate application of different SMO policies by initiating sessions with SMOs that have policy alignment, and/or by prioritizing among different SMO policies and applying higher priority SMO policies in the event of SMO policy conflicts. A variety of techniques are disclosed for initiating, managing, and if necessary terminating concurrent sessions between the network function and multiple different SMOs.",252,"['251', '215', '133']"
US-11893981-B1,Search system and method having civility score ,2023,A scoring system and method identifies personal attacks in a piece of audio content and generates a civility score for the piece of audio content that can differentiate between personal attacks and vernacular/casual banter. The piece of audio content may be a podcast.,251,"['252', '264']"
US-11978082-B1,System and method of individualized offer execution at a scale ,2023,"A method for executing an individualized offer for each member ID in a plurality of target segment are provided. The method (i) identifying a target segment for each member ID from the plurality of target segments using a machine learning and analytics model, (ii) selecting a base offer from a plurality of base offers for the target segment, (iii) generating a rule for the base offer associated with the target segment from a rules database, (iv) selecting a set of attributes for the target segment, (v) applying the set of static attributes and the set of mathematical attributes on the base offer, (vi) generating individualized segments of each member ID based on product attributes matching using the rule generated for the target segment, (vii) calculating differential offers for each member ID in the target segment based on to automatically executing the individualized offers for each member ID in target segment.",251,"['252', '243', '212']"
US-11884204-B1,Operator vigilance using disengagements and headlight modifications ,2023,"Systems and methods are provided for modulating headlight characteristics according to a calculated probability of future unplanned disengagement of advanced driver-assistance systems or automated driving systems, collectively referred to as driving automation systems. In particular, some embodiments aim to alert drivers of both a likelihood of unplanned disengagement, as well as a source of unplanned disengagement.",215,"['251', '214']"
US-11900179-B1,Detection of abnormal application programming interface (API) sessions including a sequence of API requests ,2023,A computer-implemented method includes receiving training data including a plurality of API requests from a plurality of client devices. The method includes generating a plurality of permissible API sessions based on the training data. The method includes applying a sequence embedding technique to the plurality of permissible API sessions to generate a plurality of embeddings. The method includes applying a dimensionality reduction technique to the plurality of embeddings to generate a plurality of compact embeddings. The method includes applying a clustering technique to the plurality of compact embeddings to determine a plurality of different clusters of the compact embeddings. The method includes generating a plurality of patterns based on the plurality of different clusters. Each of the plurality of patterns is descriptive of permissible API sessions associated with a corresponding cluster of the plurality of different clusters.,251,"['252', '133']"
US-11775905-B1,Systems and methods for text-to-speech audio processing and audio transduction ,2023,"Systems and methods for text-to-speech audio processing and audio transduction include compiling a digital data collection program to be distributed to computing device(s), the compiling including receiving data collection information that includes textual data of query(s) to be included in the digital data collection program and implementing text-to-speech data processing of the textual data that generates audio data of the query(s). The compiled digital data collection program that includes the generated audio data is distributed to the computing device(s) for execution thereby facilitating displaying, via a user interface of a user device, the query(s) and facilitating providing, via the electroacoustic transducer, an audio output of the audio data corresponding to the displayed query(s). Response data input by a user of the user device and received in response to the query(s) is collected and aggregated with additional response data collected from other user(s) of the computing device(s).",251,"['252', '351']"
US-11868608-B1,Interposer for secure inking by stylus ,2023,"Systems, methods, and instrumentalities are described herein related to a secured stylus. A secure connection is established between a digitizer processor in a computing device and a remote server providing virtual desktop infrastructure (VDI). A digitizer interposer implemented in the computing device, the server, and/or between them receives raw or encrypted digitizer input that bypasses the operating system (OS) and processor of the computing device. Digitizer signal processing, normally performed by the OS, is performed on one or more servers. An edge server provides haptic feedback to a stylus and/or generates display of temporary digital ink as created while a cloud server completes digital ink processing and generates video for display by the computing device. A secure connection between a graphics processing unit (GPU) and the server protects secure connection video by encryption bypassing the OS and processor of the user computing device.",251,"['252', '215']"
US-11887012-B1,Anomaly detection using RPCA and ICA ,2023,"A computing device identifies an anomaly among a plurality of observation vectors. An observation vector is projected using a predefined orthogonal complement matrix. The predefined orthogonal complement matrix is determined from a decomposition of a low-rank matrix. The low-rank matrix is computed using a robust principal component analysis algorithm. The projected observation vector is multiplied by a predefined demixing matrix to define a demixed observation vector. The predefined demixing matrix is computed using an independent component analysis algorithm and the predefined orthogonal complement matrix. A detection statistic value is computed from the defined, demixed observation vector. When the computed detection statistic value is greater than or equal to a predefined anomaly threshold value, an indicator is output that the observation vector is an anomaly.",251,"['252', '212']"
LU-505379-B1,Method for managing information data based on big data ,2023,"Provided is a method for managing information data based on big data, which relates to the field of data management. The method includes a data collection and acquisition module, a data storage and management module, a data pre-processing and cleaning module, a data integration and combination module, a data modeling and analysis module, a data visualization and presentation module, a data security and privacy module, a data governance and quality management module, and a scalability and performance optimization module. The data integration and combination module may be added with an ETL (extraction, transformation and loading) tool, which is common for data integration and combination. The ETL tool can automatically extract data from different data sources, perform data conversion and processing, and load the data into the target system by adding an ETL. The ETL tool can improve efficiency and accuracy of data integration. The appropriate API and Web service are defined and implemented, to achieve data sharing and interoperability between different systems.",252,"['251', '351']"
US-11935416-B1,Fleet and asset management and interfaces thereof associated with edge computing deployments ,2023,"A process can include obtaining a plurality of data points each associated with a respective edge device of a fleet of edge devices, each respective edge device associated with an edge site location or edge device asset group. The plurality of data points are stored to a fleet map data catalog and a filtering selection for viewing a filtered subset of the fleet map data catalog is received, indicating a selected geographic view area and selected edge device types from a plurality of edge device types. Data points corresponding to the filtered subset are obtained from the fleet map data catalog using the filtering selection. A fleet map GUI view is generated using the data points corresponding to the filtered subset, the fleet map GUI view comprising a converged geographic map of the selected geographic view area, with data points are rendered at corresponding locations within the converged geographic map.",251,"['252', '351']"
