id,title,year,abstract,primary_code,secondary_codes
US-11442889-B2,Dynamic deep learning processor architecture ,2018,Methods and systems for dynamically reconfiguring a deep learning processor by operating the deep learning processor using a first configuration. The deep learning processor then tracking one or more parameters of a deep learning program executed using the deep learning processor in the first configuration. The deep learning processor then reconfigures the deep learning processor to a second configuration to enhance efficiency of the deep learning processor executing the deep learning program based at least in part on the one or more parameters.,215,"['251', '311']"
US-11870608-B2,Determining information related to a designated data transmission rate for a wireless link ,2018,A network gateway device (10) for determining information related to a designated data transmission rate for a wireless link includes at least one means for communicating (12) for communicating with a wireless modem means (200). The network gateway device (10) includes a means for controlling (14) configured for obtaining information related to an instantaneous data transmission capacity of the wireless link via the at least one means for communicating (12). The means for controlling (14) is configured for determining the information related to the designated data transmission rate based on the information related to the instantaneous data transmission capacity of the wireless link. The designated data transmission rate is lower than an average data transmission capacity of the wireless link. An availability of the designated data transmission rate over the wireless link is higher than an availability of the average data transmission capacity over the wireless link.,252,"['251', '352']"
US-11481672-B2,Machine learning system and apparatus for sampling labelled data ,2018,"A database including various datasets and metadata associated with each respective dataset is provided. These datasets were used to train predictive models. The database stores a performance value associated with the model trained with each dataset. When provided with a new dataset, a server can determine various metadata for the new dataset. Using the metadata, the server can search the database and retrieve datasets which have similar metadata values. The server can narrow the search based on the performance value associated with the dataset. Based on the retrieved datasets, the server can recommend at least one sampling technique. The sampling technique can be determined based on the one or more sampling techniques that were used in association with the retrieved datasets.",251,"['252', '212']"
US-10952694-B2,Method and apparatus for correcting computed tomography image ,2018,A method and apparatus correct a computed tomography (CT) image with motion artifacts. The method of correcting a CT image may include: obtaining a reconstruction image of an object by reconstructing an X-ray projection image measuring a parameter value related to motion artifacts that occur due to movement of the object in at least one of the X-ray projection image or the reconstruction image calculating a correction possibility for the reconstruction image based on the measured parameter value and determining whether to perform correction on the reconstruction image based on the calculated correction possibility.,251,"['214', '215', '321']"
US-11526729-B2,Discovering higher-level actions from expert's action demonstration ,2019,"A method is provided for detecting a higher-level action from one or more trajectories of real states. The trajectories are based on an experts' action demonstration. The method trains predictors to predict future states. Each predictor has a different duration of the higher-level action to be detected. The method predicts, using the predictors, the future states using past ones of the real states in the one or more trajectories as inputs for the predictors. The method determines if a match exists between any of the future states relative to a real future state with a corresponding same duration from the one or more trajectories. The method outputs a pair that includes the matching one of the future states as a prediction input and the real future state with the corresponding same duration from the one or more trajectories as the higher-level action corresponding thereto, responsive to the match existing.",251,"['252', '133', '351']"
US-12032928-B2,Natural solution language ,2019,"A computer-implemented method that effectively replaces â€˜programming codeâ€™ in conveying application or solution logic to the computer using a natural language-based design. Without taking any reference to alien symbols or keywords, NSL uses standard and familiar natural-language-like constructs (any natural language, not just English) using a computer-implemented method to technically convey complex operating, application, and solution logic to the machine agents (computers) in a user-friendly way. Using the same computer-implemented methodologies, it has the power to translate or reverse engineer all existing programming code into NSL. Fundamentally, NSL requires no â€˜programming codeâ€™ expertise. Users can quickly and easily convey the logic directly to the computer or recruit available solution components with ease. In addition, the elimination of artificial barriers between information and processes, and merging them, solution logic embedded in computer programs and applications is brought into the purview of information search principles.",251,"['264', '351', '133']"
US-11375041-B2,Autonomous vehicle ad-hoc networking and data processing ,2019,"In one aspect, In one aspect, a method for data transfer and processing communications is provided. The method includes the step of providing a machine-to-everything (M2X) application layer on each machine of the plurality of machines. The method includes the step of providing a plurality of communication nodes on each machine for communication between the plurality of machines with every other machine, the plurality of machines and any infrastructure at a work site, and a plurality of communication nodes communicating using the at least one application layer. The method includes the step of providing a communication processing system for receiving a data transfer and processing communications. The communication processing system includes a plurality of processing stations, one or more multiple data management protocols, a plurality of network protocols, a plurality of databases and plurality of data processing network architectures.",252,"['251', '133']"
US-11922295-B2,Arithmetic devices for neural network ,2019,"An arithmetic device includes an activation function (AF) control circuit and a data storage circuit. The AF control circuit is configured to generate an activation period signal, an activation active signal, and an activation read signal based on an activation control signal. The data storage circuit includes at least one memory bank that is activated based on a bank active signal that is generated based on the activation active signal. The data storage circuit is configured to output data stored in a memory cell array, which is selected by a row address and a column address, as activation data based on the activation read signal.",215,"['214', '311', '251']"
US-11461441-B2,Machine learning-based anomaly detection for human presence verification ,2019,"Techniques are provided for machine learning-based anomaly detection in a monitored location. One method comprises obtaining data from multiple data sources associated with a monitored location for storage into a data repository processing the data to generate substantially continuous time-series data for multiple distinct features within the data applying the substantially continuous time-series data for the distinct features to a machine learning baseline behavioral model to obtain a probability distribution representing a behavior of the monitored location over time and evaluating a probability score generated by the machine learning baseline behavioral model to identify an anomaly at the monitored location. The machine learning baseline behavioral model is trained, for example, to identify anomalies in correlations between the plurality of distinct features at each timestamp. A presence verification is optionally provided based on a deviation from the machine learning baseline behavioral model at the monitored location.",251,"['212', '252']"
US-11200661-B2,"Image generation apparatus, inspection apparatus, and image generation method ",2019,"An image generation apparatus configured to generate a substrate image for inspection regarding a defect on a substrate, the substrate having a frame pattern formed on a surface thereof, the frame pattern being a unique pattern for each kind of a treatment recipe for the substrate, the image generation apparatus including: a region estimator configured to estimate a region corresponding to the frame pattern in a substrate image of an inspection object based on an identification model, the identification model being acquired by machine learning in advance and for identifying an image of the frame pattern included in a substrate image and an eraser configured to erase the image of the frame pattern from the substrate image of the inspection object based on an estimation result by the region estimator to generate the substrate image for inspection.",251,"['214', '351']"
US-11797277-B2,"Neural network model conversion method server, and storage medium ",2019,"A neural network model conversion method, a server, and a storage medium are provided according to embodiments of the present disclosure. The neural network model conversion method includes: parsing a neural network model to obtain initial model information reconstructing the initial model information to obtain streaming model information generating a target model information file according to the streaming model information and running, under a streaming architecture, the neural network model according to the target model information file.",251,"['252', '351']"
US-10810528-B1,Identifying and utilizing the availability of enterprise resources ,2019,"Various embodiments are directed to techniques for organizing fulfillment of enterprise products, such as by using a request manager informed by enterprise resources and resource utilization to recommend a facility to fulfill a product request. Some embodiments are directed to identifying a product request and determining the equipment and skills necessary to fulfill the product request. Based on this information and location data, embodiments may determine a set of facilities as candidates to fulfill the request. A machine learning model may be used to analyze current resource utilization of the facilities and predict facility availability and estimated completion times for the request fulfillment. A candidate facility may be recommended for fulfillment of a request based on facility availability and estimated completion times. In some embodiments, historical resource utilization may be used to inform further staffing and equipment service decisions.",251,"['133', '121']"
US-11500109-B2,Detection of spoofing and meaconing for geolocation positioning system signals ,2019,"A computer architecture for geolocation spoofing/meaconing detection is disclosed. According to some aspects, a computer accesses an incoming geolocation positioning signal. The computer determines, using a signal characteristics calculation subsystem, geolocation positioning signal characteristics for the incoming geolocation positioning signal. The computer provides, using a geolocation positioning spoofing/meaconing detection subsystem, the geolocation positioning signal characteristics as an input vector to a neural network, wherein the neural network determines whether the incoming geolocation positioning signal is legitimate or fake. If the incoming geolocation positioning signal is determined to be fake: the computer computes, using a Bayesian inference subsystem, a likelihood and a severity of a geolocation positioning technology based attack. The computer provides, as a digital transmission, an indication of whether the incoming geolocation positioning signal is legitimate or fake.",251,"['252', '215']"
US-11640537-B2,Mechanism to perform non-linear functions in a machine learning accelerator ,2019,"An apparatus to facilitate execution of non-linear functions operations is disclosed. The apparatus comprises accelerator circuitry including a compute grid having a plurality of processing elements to execute neural network computations, store values resulting from the neural network computations, and perform piecewise linear (PWL) approximations of one or more non-linear functions using the stored values as input data.",215,"['251', '214', '311']"
US-12058393-B2,Systems and methods for facilitating adaptive content items for delivery in a packet stream ,2019,"Systems, methods, and machine-readable media for containerizing and adapting content items for delivery in a packet stream from a content provider system via one or more networks to an endpoint media device are disclosed. A content composite may be created for delivery in a packet stream from a content provider system to an endpoint media device. A containerization object may be configured with a container flag that indicates a content item and containerization specifications to facilitate performance of operations by the endpoint media device with respect to the content item. The content composite may be transmitted in accordance with composite transmission specifications. The endpoint media device may perform the operations facilitated by the containerization object of the content composite.",251,"['252', '351']"
US-11320927-B2,Control system for a touch device and method thereof ,2019,"A control system applicable to a touch device is provided. The touch device includes a touch sensor. The control system comprises a sensing circuit, configured to sense the touch sensor and generate a plurality of sensing values a processor, configured to generate a sensing image according to the plurality of sensing values and a convolutional neural network, configured to process the sensing image to generate feature information and generate identification information according to the feature information for determining a status of the touch sensor.",215,"['251', '311']"
US-11354587-B2,Systems and methods for organizing and finding data ,2019,"A system and associated methods for organizing, representing, finding, discovering, and accessing data. Embodiments represent information and data in the form of a data structure termed a â€œFeature Graphâ€. A Feature Graph includes nodes and edges, where the edges serve to â€œconnectâ€ a node to one or more other nodes. A node in a Feature Graph may represent a variable, that is, a measurable object, characteristic or factor. An edge in a Feature Graph may represent a measure of a statistical association between a node and one or more other nodes that has been retrieved from a source or sources. Datasets that demonstrate or support the statistical association, or measure the associated variable are â€œlinked toâ€ from the Feature Graph.",251,"['252', '212']"
US-11997035-B2,"Method for transmitting and receiving plurality of physical downlink control channels in wireless communication system, and device therefor ",2019,"The present specification proposes a method for transmitting and receiving a plurality of PDCCHs in a wireless communication system, and a device therefor. Specifically, a method performed by a base station comprises: a step for receiving, from a UE, UE capability information indicating the number of beams that can be simultaneously supported a step for transmitting independent layer joint transmission (ILJT)-related setting information to the UE and a step for transmitting the plurality of PDCCHs to the UE on the basis of the ILJT-related setting information, wherein the ILJT-related setting information may be determined on the basis of the UE capability information.",215,"['251', '252', '214']"
DE-102019206644-B3,Method for operating an ambient lighting device of a motor vehicle and motor vehicle ,2019,"A method for operating an ambient lighting device of a motor vehicle (1), which is designed to illuminate the ground in an illumination area (17) to display an illumination image and for this purpose has at least one ambient light (2) that can be controlled pixel by pixel, the motor vehicle (1) also having an environment sensor device has at least one environment sensor (6), the detection area of which at least partially, preferably completely, comprises the illumination area (17), a position and at least one movement of a person (16) in the illumination area (17) being determined by evaluating sensor data from the environment sensor device, and the illumination image is changed as a function of the detected movement and using the position.",215,"['251', '214', '311']"
US-11775877-B2,System and method for artificial intelligence base prediction of delays in pipeline processing ,2019,"A method and system are provided for training a machine learning (ML) system for predicting delays in processing pipelines. In one embodiment, the method includes receiving labelled historical data pertaining to a pipeline, the labelled data including trigger objects initiating the pipeline and one or more processing times corresponding to one or more stages of the pipeline. The method includes identifying features associated with the trigger objects, formatting the labelled data and, randomly splitting the formatted labelled data into a full training dataset and a testing dataset. Additionally, the method includes distributing the full training dataset into several partial datasets and, in an ensemble ML system, training each of several ML subsystems using a respective partial dataset to provide a respective individual inference model predicting respective processing times, and deriving and storing an ML model for prediction of delays by aggregating the individual inference models.",251,"['252', '212']"
US-11522891-B2,Machine learning anomaly detection of process-loaded DLLs ,2019,"An endpoint device monitors loading of dynamically loaded libraries (DLLs) by a process, such as during execution of the process on the endpoint device. The endpoint device can generate an endpoint-independent representation of the DLLs upon exiting of the process. The endpoint device may generate a hash, such as a one-way hash, of the endpoint-independent representation. The endpoint device may transmits the process and the hash to a management device to detect in a machine learning manner whether loading of the DLLs during the execution of the process was anomalous.",251,"['252', '351']"
US-11099552-B2,Method and system for accelerating convergence of recurrent neural network for machine failure prediction ,2019,"Embodiments of the invention provide a method and system for accelerating convergence of Recurrent Neural Network (RNN) for machine failure prediction. The method comprises: setting initial parameters in RNN wherein the initial parameters include an initial learning rate which is determined based on a standard deviation of a plurality of basic memory depth values identified from a machine failure sequence training RNN based on the initial parameters and at the end of each predetermined time period, calculating current pattern error based on a vector distance between the machine failure sequence and current predicted sequence and if the current pattern error is less than or not greater than a predetermined error threshold value, determining, by the processor, an updated learning rate based on the current pattern error, and updating weight values between input and hidden units in RNN based on the updated learning rate.",251,"['212', '252']"
US-11928843-B2,Signal processing apparatus and signal processing method ,2019,"A signal processing apparatus comprises a decoding unit configured to generate a decoded image by decoding lossy compressed image data, and a restoration processing unit configured to perform image restoration processing on the decoded image. The restoration processing unit determines whether or not to perform the restoration processing for each of blocks in the decoded image in accordance with specific image information, and for a block on which it is determined that the restoration processing is to be performed, performs the restoration processing on the basis of an inference made using a coefficient learned in advance.",251,"['215', '214']"
US-11950960-B2,"Ultrasound imaging with deep learning-based beamforming and associated devices, systems, and methods ",2019,"Ultrasound image devices, systems, and methods are provided. An ultrasound imaging system, comprising an array of acoustic elements configured to transmit ultrasound energy into an anatomy and to receive ultrasound echoes associated with the anatomy and a processor circuit in communication with the array of acoustic elements and configured to receive, from the array, ultrasound channel data corresponding to the received ultrasound echoes normalize the ultrasound channel data by applying a first scaling function to the ultrasound channel data generate beamformed data by applying a predictive network to the normalized ultrasound channel data de-normalize the beamformed data by applying a second scaling function to the beamformed data generate an image of the anatomy from the beamformed data and output, to a display in communication with the processor circuit, the image of the anatomy.",251,"['215', '214']"
US-11185007-B1,Methods and systems for prioritizing management of agricultural fields ,2020,"A computer-implemented method of prioritizing agricultural field management includes training a machine learning model using historical machine data, receiving machine data, classifying the machine data, generating an agricultural prescription instruction set and performing the agricultural prescription instruction set. A computing system includes a processor and a memory storing instructions that, when executed by the processor, cause the computing system to train a machine learning model using historical machine data, receive machine data, classify the machine data, generate an agricultural prescription instruction set and perform the agricultural prescription instruction set. A non-transitory computer readable medium includes program instructions that when executed, cause a computer to train a machine learning model using historical machine data, receive machine data, classify the machine data, generate an agricultural prescription instruction set and perform the agricultural prescription instruction set.",251,"['131', '133']"
US-11842162-B2,Natural language processing techniques using joint sentiment-topic modeling ,2020,"There is a need for more effective and efficient natural language processing (NLP) solutions. This need can be addressed by, for example, solutions for performing NLP-based document prioritization by utilizing joint sentiment-topic (JST) modeling. In one example, a method comprises identifying a JST latent distribution of the digital document that describes topic designation probabilities and sentiment designation probabilities for the digital document determining, by processing the topic designation probabilities, a document-topic entropy measure for the digital document determining, by processing the sentiment designation probabilities, a sentiment-topic entropy measure for the digital document determining, by processing per-word inverse domain frequency measures for the digital, a document popularity measure for the digital document generating the predicted document priority score based on the document-topic entropy measure, the sentiment-topic entropy measure, and the document popularity measure and performing one or more prediction-based actions based on the predicted document priority score.",251,"['264', '252']"
US-11240602-B2,Sound quality improvement based on artificial intelligence ,2020,"A sound quality improvement based on artificial intelligence is disclosed. A sound control method based on artificial intelligence according to an embodiment of the present disclosure provides a different call sound quality for each person based on a plurality of person information stored in an address book of a mobile terminal. The mobile terminal and 5G network of the present disclosure may be associated with an artificial intelligence module, a drone ((Unmanned Aerial Vehicle, UAV), a robot, an AR (Augmented Reality) device, a VR (Virtual Reality) device, a device associated with 5G services, etc.",251,"['215', '252', '352']"
US-11416966-B2,Method and system for image scaling and enhancement ,2020,"A system for image scaling and enhancement is provided. The system includes a scaling processing unit, a deep-learning residue network unit and a combination unit. The filter scaling processing unit is configured to upscale a low-resolution image to output a high-resolution image. The deep-learning residue network unit is operated based on a deep-learning result, and configured to output a high-resolution residue image corresponding to the low-resolution image. The combination unit is configured to adjust the high-resolution residue image according to a weighting factor and combine an adjusted high-resolution residue image and the high-resolution image, in order to output an enhanced image, wherein the weighting factor is different from a reference weighting factor being used in a deep-learning procedure for training the deep-learning residue network unit.",251,"['252', '351']"
US-11863524-B2,Autotuning a virtual firewall ,2020,A device may receive an input associated with deploying a virtual firewall on a computing device. The device may determine a first set of characteristics associated with the virtual firewall and a second set of characteristics associated with a hypervisor associated with the computing device. The device may automatically tune the virtual firewall based on the first set of characteristics and the second set of characteristics. The device may deploy the virtual firewall after tuning the virtual firewall.,251,"['252', '351']"
US-12072874-B2,"Methods, apparatuses and computer program products for providing a conversational data-to-text system ",2020,"Methods, apparatuses and computer program products for providing a conversational data-to-text system are described herein. An example method may include receiving a first natural language query from a client device generating a first analytic operation instruction associated with a multi-dimensional dataset based at least in part on the first natural language query determining a first multi-dimensional data object based at least in part on the first analytic operation instruction and the multi-dimensional dataset generating a first natural language response to the first natural language query based at least in part on the first multi-dimensional data object and transmitting the first natural language response to the client device.",251,"['252', '351']"
US-11593823-B2,Intelligent transaction optimization assistant ,2020,"Embodiments for using an intelligent transaction optimization assistant by a processor. One or more actions to enhance a transaction experience of one or more users may be provided according to one or more selected constraints learned via a machine learning operation from previous transaction experiences, user behavior relating to the one or more previous transaction experiences, transaction experiences shared amongst entities associated with a social network, or a combination thereof.",251,"['252', '243']"
US-12083543-B2,Work vehicle sprayer system and method with switching nozzle apparatus ,2020,"A nozzle apparatus includes a manifold defining a nozzle cavity within an interior, a fluid inlet passage, a fluid outlet passage, an air outlet passage, and an air inlet passage. A nozzle holder and a nozzle element are selectively pivotable within the nozzle cavity. In the nominal position, the nozzle element inlet is oriented toward the fluid passage inlet and the nozzle element outlet is oriented toward the fluid passage outlet such that the primary fluid flows through the fluid inlet passage and out of the nozzle outlet through the fluid outlet passage. In the cleaning position, the nozzle element inlet is oriented toward the air outlet passage and the nozzle element outlet is oriented toward the air inlet passage such that the flow of air is directed through the air inlet passage, and out of the air outlet passage to direct debris out through the air outlet passage.",214,"['311', '723']"
US-11386663-B1,Reference-free system for determining quality of video data ,2020,"A machine learning system is trained to determine scores indicative of a quality of video data based on the characteristics of the video data, without requiring information regarding the correct appearance or other aspects of the video content. To train the machine learning system, users input scores for videos having predetermined quality scores, videos that have been previously seen by the users, and videos that have not been previously seen by the users. The differences between a user's score and a predetermined score or a score previously input by the user are used to determine a consistency metric. The scores and consistency metrics determined for a group of users, and the video characteristics of the videos presented to the users, are used to train the machine learning system to determine scores indicative of the quality of a video based on the characteristics of the video.",251,"['212', '252', '351']"
US-12045718-B2,Evolutionary imitation learning ,2020,"Systems, devices, and methods of evolutionary imitation learning are described. For example, a computing system trains an artificial neural network (ANN) using a supervised machine learning technique according to first example data representative of a behavior to be imitated by the ANN in performing a task. The ANN is used to generate first sample data representative of a behavior of the ANN in performing the task. The computing system modifies the first sample data using a technique of evolutionary algorithm to generate second sample data according to a criterion configured to select mutations of the behavior of the ANN. The computing system further trains the ANN according to the second sample data using the supervised machine learning technique.",251,"['212', '231']"
US-11501171-B2,Method and platform for pre-trained language model automatic compression based on multilevel knowledge distillation ,2020,"Disclosed are an automatic compression method and platform for a pre-trained language model based on multilevel knowledge distillation. The method includes the following steps: step 1, constructing multilevel knowledge distillation, and distilling a knowledge structure of a large model at three different levels: a self-attention unit, a hidden layer state and an embedded layer step 2, training a knowledge distillation network of meta-learning to generate a general compression architecture of a plurality of pre-trained language models and step 3, searching for an optimal compression structure based on an evolutionary algorithm. Firstly, the knowledge distillation based on meta-learning is studied to generate the general compression architecture of the plurality of pre-trained language models and secondly, on the basis of a trained meta-learning network, the optimal compression structure is searched for via the evolutionary algorithm, so as to obtain an optimal general compression architecture of the pre-trained language model independent of tasks.",251,"['212', '264']"
US-11224053-B2,Mobile communication devices and methods for scheduling data traffic communication ,2020,"A mobile communication device including a wireless transceiver and a controller is provided. The wireless transceiver performs wireless transmission and reception to and from a first base station and a second base station. The controller communicates data traffic of an application over a first Multi-Path Transmission Control Protocol (MPTCP) sub-flow with the first base station via the wireless transceiver, and determines a most suitable base station for the mobile communication device according to a machine learning model or a rule-based model. Also, the controller transfers the data traffic to be communicated over a second MPTCP sub-flow with the second base station via the wireless transceiver in response to the most suitable base station being the second base station.",215,"['251', '252', '214']"
US-11580678-B2,Systems and methods for interpolation with resolution preservation ,2020,"Various methods and systems are provided for artifact reduction with resolution preservation. In one example, a method includes obtaining projection data of an imaging subject, identifying a metal-containing region in the projection data, interpolating the metal-containing region to generate interpolated projection data, extracting high frequency content information from the projection data in the metal-containing region, adding the extracted high frequency content information to the interpolated projection data to generate adjusted projection data, and reconstructing one or more diagnostic images from the adjusted projection data.",251,"['212', '214']"
US-12058194-B2,Multimodal transfer between audio and video streams ,2020,"The present disclosure is directed to systems and methods for multimodal transition among devices connected to a plurality of different networks. A device may be presenting a multimedia item in a first mode (e.g., an audiovisual mode) on a first device. A transition event may occur, prompting the systems and methods described herein to initiate a transition request to transition the multimedia item from a first device to a second device. The second device may be analyzed to determine the constraints of the device (e.g., storage, hardware/software, connectivity strength, etc.). The first mode of the multimedia item may also be analyzed. Based on the analysis of the multimedia item in the first mode and the second device, the multimedia item may be converted from a first mode to a second mode (e.g., an audio-only mode of the multimedia item) and subsequently displayed on the second device.",251,"['252', '352', '351']"
US-11676068-B1,"Method, product, and apparatus for a machine learning process leveraging input sparsity on a pixel by pixel basis ",2020,"An approach includes a method, product, and apparatus for dynamically removing sparse data on a pixel by pixel basis. In some embodiments, a machine learning processing job is received. The machine learning processing job is then executed on a pixel by pixel basis by selecting non-zero data values for input into a systolic array, wherein sparse data is not selected for input into the systolic array. Subsequently, a message is generated that provides an indication of whether the execution completed successfully. In some embodiments, the machine learning processing job comprises at least a plurality of multiply and accumulate operations. In some embodiments, at least one data value equal to zero for the machine learning processing job is not input into a systolic array. In some embodiments, a plurality of weights are input into a plurality of columns for each cycle.",251,"['215', '311']"
US-11151880-B1,Systems and methods for providing guidance to vehicle drivers regarding predicted lane-change behavior of other vehicle drivers ,2020,"Systems and methods described herein relate to providing guidance to vehicle drivers regarding predicted lane-change behavior of other drivers. One embodiment transforms historical vehicle trajectory data into a corresponding alternative representation applies a clustering algorithm to group a plurality of drivers into groups of similar drivers applies Bayesian inference to train a Bayesian neural network (BNN) for the drivers in each group adapts the BNN for each group to generate a personalized BNN for each driver in that group identifies a particular driver on a roadway receives information regarding the particular driver's vehicle and one or more other nearby vehicles estimates a probability that the particular driver will change lanes using the personalized BNN for that driver and communicates guidance regarding predicted lane-change behavior of the particular driver to at least one nearby vehicle based, at least in part, on the estimated probability that the particular driver will change lanes.",251,"['252', '214']"
US-11272056-B2,Artificial-intelligence powered skill management systems and methods ,2020,"Methods for routing customers to an agent include receiving a customer communication representing the customer communication as an array of one or more agent skills desired to handle the customer communication in one hot coding format or as a vector with an induced metric using an embedding algorithm routing the represented customer communication to an agent having the one or more agent skills measuring performance of the agent in relation to the one or more agent skills during or after the customer communication updating, in real-time, one or more performance scores of the agent in a skill profile, wherein the one or more performance scores are related to the one or more agent skills and routing subsequent customer communications based on the updated one or more performance scores.",251,"['252', '133']"
US-11844134-B1,Cell site repair part prediction machine learning system ,2020,"A cell site maintenance system. The system comprises a plurality of data stores, a processor, a memory coupled to the processor, and a part replacement prediction application stored in memory. When executed by the processor the application extracts features based on data read from the data stores, executes a plurality of part machine learning models, where each part machine learning model analyses some of the extracted features by a multi-label classification model trained for a specific part associated with that part machine learning model and each part machine learning model outputs a probability that the associated part can fix the cell site associated with the trouble ticket, and, based on a probability output by a part machine learning model associated with a first part exceeding a predefined threshold, determining that the first part is to be pulled from a part inventory to make ready for a service truck.",251,"['252', '352']"
US-11113453-B1,Method and apparatus for improved presentation of information ,2020,"A method and apparatus comprising generating a dynamic content blocker. An image, which may be comprised of words, symbols and pictures, is segmented into items. Each item is analyzed by an artificial intelligence algorithm. Items can be determined by the AI algorithm to be of non-interest. The dynamic content blocker consists of a blocking image, which is dynamically placed over the items of non-interest, as determined by the AI. If the AI determines that the items are of interest, then these items will remain visible to the user. This will therefore generate a more eye-appealing image for the user and improve the presentation of imagery to a user.",251,"['252', '351']"
US-11514173-B2,Predicting software security exploits by monitoring software events ,2020,"In an approach to predicting software security exploits by monitoring software events, sets of design events are received from a compliance monitor, where the sets of design events are captured by the compliance monitor during execution of a software application. A pattern of the sets of design events performed by the software application is detected, where the pattern is a specific sequence of the sets of design events. The pattern of the sets of design events performed by the software application is compared to a database of learned patterns using a deep learning model. A security exploit is predicted based on the comparison of the pattern of the sets of design events performed by the software application to the learned patterns.",251,"['252', '351']"
US-11861061-B2,Virtual sharing of physical notebook ,2021,"Methods, systems, apparatuses, and computer-readable media are provided for enabling collaboration between physical writers and virtual writers. In one implementation, the computer-readable medium includes instructions to cause a processor to receive, from an image sensor, image data representing a hand of a first physical writer holding a physical marking implement and engaging with a physical surface to create tangible markings. Information based on the image data is transmitted to a computing device associated with a second virtual writer, to thereby enable the second virtual writer to view the tangible markings created by the first physical writer. Annotation data are received from the computing device, and represent additional markings in relative locations with respect to the tangible markings created by the first physical writer. In response to receiving the annotation data, a wearable extended reality appliance overlays the physical surface with virtual markings in the relative locations.",251,"['252', '351']"
US-11850968-B2,Electrified vehicle control based on validated battery cell voltages compressed and encrypted using artificial intelligence ,2021,"A vehicle includes a traction battery and a cell monitor associated with battery cell strings each having associated connected battery cells. Each monitor is configured to generate a compressed encoded representation of the traction battery cell voltage measurements using artificial intelligence, such as a neural network. A battery controller in communication with each cell monitor receives the compressed encoded representation and generates reconstructed battery cell voltage measurements and controls the traction battery in response to the reconstructed traction battery cell voltage measurements. An unencoded battery cell voltage measurement may be communicated with the compressed encoded representation of the battery cell voltage measurements and used to validate the reconstructed measurements.",215,"['251', '214']"
US-12050960-B2,Image-based barcode decoding ,2021,"A barcode decoding system decodes item identifiers from images of barcodes. The barcode decoding system receives an image of a barcode and rotates the image to a pre-determined orientation. The barcode decoding system also may segment the barcode image to emphasize the portions of the image that correspond to the barcode. The barcode decoding system generates a binary sequence representation of the item identifier encoded in the barcode by applying a barcode classifier model to the barcode image, and decodes the item identifier from the barcode based on the binary sequence representation.",251,"['252', '351']"
US-11734518-B2,Analyzing monitoring system events using natural language processing (NLP) ,2021,A language device is described. A language device includes processing circuitry configured to: determine an urgency level of a message based at least in part on a natural language processing (NLP) model determine a priority of an event associated with the message based at least in part on the urgency level and order the message relative to a plurality of other messages in a customer queue based at least in part on the priority of the event associated with the message.,251,"['252', '264', '351']"
US-11785299-B1,Selecting advertisements for media programs and establishing favorable conditions for advertisements ,2021,"Advertisements for brands that are to be aired during media programs are selected based on similarities between the brands and creators of the media programs. As a media program is being aired, data representing content of a media program is processed to identify words being spoken or sung during the media program and sentiments associated with the media program. The media program is classified based on the words and sentiments, and a classification of the media program is compared to attributes of advertisements to determine which of the advertisements is best suited for airing during the media program. Additionally, a set of words that, if spoken or sung during a media program would establish conditions favorable to a given advertisement may be identified and provided to a creator.",243,"['251', '122', '133']"
US-11858375-B2,System and method for managing residual energy for an electric aircraft ,2021,"A system for managing residual energy for an electric aircraft, wherein the system includes a battery pack incorporated in the electric aircraft, wherein the battery pack includes a plurality of battery modules and at least a pack monitor unit configured to generate a battery pack datum. The system further includes a charging component connected to the battery pack and a sensor connected to the charging component and configured to detect at least an electrical parameter of the charging component and the electric aircraft and generate a residual datum as a function of the at least an electrical parameter and the battery pack datum. The system further includes a computing device configured to receive the residual datum from the sensor, identify a residual element, generate an alert datum as a function of the residual element, and execute a security measure as a function of the alert datum.",215,"['214', '251', '311']"
